Año	Residencia CCAA nombre	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad país código	Nacionalidad país nombre	Sexo	Extranjeros
2005	Aragón	04	Resto de África	213	Egipto	Hombres	101
2005	Aragón	04	Resto de África	213	Egipto	Mujeres	38
2005	Aragón	04	Resto de África	214	Etiopía	Hombres	4
2005	Aragón	04	Resto de África	215	Gabón	Hombres	3
2005	Aragón	04	Resto de África	215	Gabón	Mujeres	2
2005	Aragón	04	Resto de África	216	Gambia	Hombres	1125
2005	Aragón	04	Resto de África	216	Gambia	Mujeres	503
2005	Aragón	04	Resto de África	217	Ghana	Hombres	1110
2005	Aragón	04	Resto de África	217	Ghana	Mujeres	240
2005	Aragón	04	Resto de África	218	Guinea	Hombres	434
2005	Aragón	04	Resto de África	218	Guinea	Mujeres	365
2005	Aragón	04	Resto de África	219	Guinea Bissau	Hombres	61
2005	Aragón	04	Resto de África	219	Guinea Bissau	Mujeres	15
2005	Aragón	04	Resto de África	220	Guinea Ecuatorial	Hombres	277
2005	Aragón	04	Resto de África	220	Guinea Ecuatorial	Mujeres	477
2005	Aragón	04	Resto de África	221	Kenia	Hombres	2
2005	Aragón	04	Resto de África	221	Kenia	Mujeres	13
2005	Aragón	04	Resto de África	223	Liberia	Hombres	34
2005	Aragón	04	Resto de África	223	Liberia	Mujeres	15
2005	Aragón	04	Resto de África	225	Madagascar	Hombres	1
2005	Aragón	04	Resto de África	226	Malawi	Mujeres	1
2005	Aragón	04	Resto de África	227	Mali	Hombres	1065
2005	Aragón	04	Resto de África	227	Mali	Mujeres	105
2005	Aragón	04	Resto de África	229	Mauricio	Hombres	1
2005	Aragón	04	Resto de África	231	Mozambique	Hombres	2
2005	Aragón	04	Resto de África	231	Mozambique	Mujeres	4
2005	Aragón	04	Resto de África	233	Níger	Hombres	18
2005	Aragón	04	Resto de África	233	Níger	Mujeres	4
2005	Aragón	04	Resto de África	234	Nigeria	Hombres	317
2005	Aragón	04	Resto de África	234	Nigeria	Mujeres	306
2005	Aragón	04	Resto de África	235	República Centroafricana	Hombres	2
2005	Aragón	04	Resto de África	235	República Centroafricana	Mujeres	3
2005	Aragón	04	Resto de África	236	Sudáfrica	Hombres	9
2005	Aragón	04	Resto de África	236	Sudáfrica	Mujeres	3
2005	Aragón	04	Resto de África	237	Ruanda	Hombres	5
2005	Aragón	04	Resto de África	237	Ruanda	Mujeres	1
2005	Aragón	04	Resto de África	239	Senegal	Hombres	1508
2005	Aragón	04	Resto de África	239	Senegal	Mujeres	251
2005	Aragón	04	Resto de África	241	Sierra Leona	Hombres	20
2005	Aragón	04	Resto de África	241	Sierra Leona	Mujeres	17
2005	Aragón	04	Resto de África	243	Sudán	Hombres	6
2005	Aragón	04	Resto de África	243	Sudán	Mujeres	7
2005	Aragón	04	Resto de África	245	Tanzania	Hombres	1
2005	Aragón	04	Resto de África	246	Chad	Hombres	5
2005	Aragón	04	Resto de África	247	Togo	Hombres	12
2005	Aragón	04	Resto de África	247	Togo	Mujeres	4
2005	Aragón	04	Resto de África	250	Rep. Democrática del Congo	Hombres	68
2005	Aragón	04	Resto de África	250	Rep. Democrática del Congo	Mujeres	26
2005	Aragón	04	Resto de África	251	Zambia	Mujeres	1
2005	Aragón	04	Resto de África	253	Eritrea	Mujeres	1
2005	Aragón	04	Resto de África	299	Países sin relaciones diplomáticas	Hombres	6
2005	Aragón	04	Resto de África	299	Países sin relaciones diplomáticas	Mujeres	1
2005	Aragón	05	América del Norte	301	Canadá	Hombres	15
2005	Aragón	05	América del Norte	301	Canadá	Mujeres	15
2005	Aragón	05	América del Norte	302	Estados Unidos de América	Hombres	315
2005	Aragón	05	América del Norte	302	Estados Unidos de América	Mujeres	208
2005	Aragón	06	Resto de América	303	México	Hombres	144
2005	Aragón	06	Resto de América	303	México	Mujeres	291
2005	Aragón	06	Resto de América	314	Costa Rica	Hombres	13
2005	Aragón	06	Resto de América	314	Costa Rica	Mujeres	11
2005	Aragón	06	Resto de América	315	Cuba	Hombres	427
2005	Aragón	06	Resto de América	315	Cuba	Mujeres	676
2005	Aragón	06	Resto de América	316	Dominica	Hombres	4
2005	Aragón	06	Resto de América	316	Dominica	Mujeres	14
2005	Aragón	06	Resto de América	317	El Salvador	Hombres	36
2005	Aragón	06	Resto de América	317	El Salvador	Mujeres	63
