Municipio código	Municipio nombre	Superficie agrícola utilizada código	Superficie agrícola utilizada	Explotaciones
50150	Lumpiaque	06	c) >=2 a <5 Ha de SAU	14
50150	Lumpiaque	07	c) >=2 a <5 Ha de SAU	6
50150	Lumpiaque	08	c) >=2 a <5 Ha de SAU	3
50150	Lumpiaque	09	d) >=5 a < 10 Ha de SAU	8
50150	Lumpiaque	10	e) >=10 a <20 Ha de SAU	9
50150	Lumpiaque	11	f) >=20 a < 30 Ha de SAU	9
50150	Lumpiaque	12	g) >=30 a < 50 Ha de SAU	9
50150	Lumpiaque	13	h) >=50 a < 100 Ha de SAU	10
50150	Lumpiaque	15	i) >=100 Ha de SAU	1
50150	Lumpiaque	16	i) >=100 Ha de SAU	1
50150	Lumpiaque	17	i) >=100 Ha de SAU	1
50150	Lumpiaque	19	i) >=100 Ha de SAU	1
50151	Luna	01	a) Sin SAU	4
50151	Luna	02	b) <2 Ha de SAU	1
50151	Luna	03	b) <2 Ha de SAU	1
50151	Luna	05	b) <2 Ha de SAU	11
50151	Luna	06	c) >=2 a <5 Ha de SAU	4
50151	Luna	07	c) >=2 a <5 Ha de SAU	4
50151	Luna	08	c) >=2 a <5 Ha de SAU	6
50151	Luna	09	d) >=5 a < 10 Ha de SAU	19
50151	Luna	10	e) >=10 a <20 Ha de SAU	43
50151	Luna	11	f) >=20 a < 30 Ha de SAU	24
50151	Luna	12	g) >=30 a < 50 Ha de SAU	30
50151	Luna	13	h) >=50 a < 100 Ha de SAU	22
50151	Luna	14	h) >=50 a < 100 Ha de SAU	13
50151	Luna	15	i) >=100 Ha de SAU	25
50151	Luna	16	i) >=100 Ha de SAU	12
50151	Luna	17	i) >=100 Ha de SAU	9
50151	Luna	18	i) >=100 Ha de SAU	3
50152	Maella	01	a) Sin SAU	6
50152	Maella	03	b) <2 Ha de SAU	5
50152	Maella	04	b) <2 Ha de SAU	1
50152	Maella	05	b) <2 Ha de SAU	30
50152	Maella	06	c) >=2 a <5 Ha de SAU	38
50152	Maella	07	c) >=2 a <5 Ha de SAU	28
50152	Maella	08	c) >=2 a <5 Ha de SAU	23
50152	Maella	09	d) >=5 a < 10 Ha de SAU	89
50152	Maella	10	e) >=10 a <20 Ha de SAU	99
50152	Maella	11	f) >=20 a < 30 Ha de SAU	44
50152	Maella	12	g) >=30 a < 50 Ha de SAU	19
50152	Maella	13	h) >=50 a < 100 Ha de SAU	3
50152	Maella	14	h) >=50 a < 100 Ha de SAU	4
50152	Maella	16	i) >=100 Ha de SAU	1
50152	Maella	18	i) >=100 Ha de SAU	2
50152	Maella	19	i) >=100 Ha de SAU	1
50152	Maella	20	i) >=100 Ha de SAU	1
50153	Magallón	01	a) Sin SAU	1
50153	Magallón	03	b) <2 Ha de SAU	5
50153	Magallón	04	b) <2 Ha de SAU	3
50153	Magallón	05	b) <2 Ha de SAU	26
50153	Magallón	06	c) >=2 a <5 Ha de SAU	21
50153	Magallón	07	c) >=2 a <5 Ha de SAU	12
50153	Magallón	08	c) >=2 a <5 Ha de SAU	14
50153	Magallón	09	d) >=5 a < 10 Ha de SAU	23
50153	Magallón	10	e) >=10 a <20 Ha de SAU	16
50153	Magallón	11	f) >=20 a < 30 Ha de SAU	11
50153	Magallón	12	g) >=30 a < 50 Ha de SAU	18
50153	Magallón	13	h) >=50 a < 100 Ha de SAU	11
50153	Magallón	14	h) >=50 a < 100 Ha de SAU	6
50153	Magallón	15	i) >=100 Ha de SAU	4
50153	Magallón	16	i) >=100 Ha de SAU	4
50153	Magallón	17	i) >=100 Ha de SAU	1
50153	Magallón	19	i) >=100 Ha de SAU	1
50154	Mainar	05	b) <2 Ha de SAU	1
50154	Mainar	07	c) >=2 a <5 Ha de SAU	1
50154	Mainar	09	d) >=5 a < 10 Ha de SAU	1
50154	Mainar	10	e) >=10 a <20 Ha de SAU	3
50154	Mainar	11	f) >=20 a < 30 Ha de SAU	1
50154	Mainar	12	g) >=30 a < 50 Ha de SAU	3
50154	Mainar	13	h) >=50 a < 100 Ha de SAU	3
50154	Mainar	14	h) >=50 a < 100 Ha de SAU	3
50154	Mainar	15	i) >=100 Ha de SAU	4
50154	Mainar	16	i) >=100 Ha de SAU	1
50154	Mainar	17	i) >=100 Ha de SAU	1
50154	Mainar	18	i) >=100 Ha de SAU	2
50154	Mainar	19	i) >=100 Ha de SAU	1
50155	Malanquilla	09	d) >=5 a < 10 Ha de SAU	2
50155	Malanquilla	10	e) >=10 a <20 Ha de SAU	4
50155	Malanquilla	11	f) >=20 a < 30 Ha de SAU	4
50155	Malanquilla	12	g) >=30 a < 50 Ha de SAU	5
50155	Malanquilla	13	h) >=50 a < 100 Ha de SAU	3
50155	Malanquilla	14	h) >=50 a < 100 Ha de SAU	3
50155	Malanquilla	15	i) >=100 Ha de SAU	1
50155	Malanquilla	16	i) >=100 Ha de SAU	2
50155	Malanquilla	17	i) >=100 Ha de SAU	2
50155	Malanquilla	18	i) >=100 Ha de SAU	1
50156	Maleján	05	b) <2 Ha de SAU	2
50156	Maleján	09	d) >=5 a < 10 Ha de SAU	2
50157	Malón	01	a) Sin SAU	3
50157	Malón	04	b) <2 Ha de SAU	5
50157	Malón	05	b) <2 Ha de SAU	15
50157	Malón	06	c) >=2 a <5 Ha de SAU	5
50157	Malón	07	c) >=2 a <5 Ha de SAU	10
50157	Malón	08	c) >=2 a <5 Ha de SAU	3
50157	Malón	09	d) >=5 a < 10 Ha de SAU	10
50157	Malón	10	e) >=10 a <20 Ha de SAU	4
50157	Malón	11	f) >=20 a < 30 Ha de SAU	2
50157	Malón	16	i) >=100 Ha de SAU	1
50159	Maluenda	01	a) Sin SAU	2
50159	Maluenda	03	b) <2 Ha de SAU	6
50159	Maluenda	04	b) <2 Ha de SAU	4
50159	Maluenda	05	b) <2 Ha de SAU	32
50159	Maluenda	06	c) >=2 a <5 Ha de SAU	16
50159	Maluenda	07	c) >=2 a <5 Ha de SAU	11
50159	Maluenda	08	c) >=2 a <5 Ha de SAU	8
50159	Maluenda	09	d) >=5 a < 10 Ha de SAU	19
50159	Maluenda	10	e) >=10 a <20 Ha de SAU	7
50159	Maluenda	11	f) >=20 a < 30 Ha de SAU	3
50159	Maluenda	12	g) >=30 a < 50 Ha de SAU	5
50159	Maluenda	13	h) >=50 a < 100 Ha de SAU	1
50159	Maluenda	15	i) >=100 Ha de SAU	2
50159	Maluenda	19	i) >=100 Ha de SAU	1
50160	Mallén	01	a) Sin SAU	9
50160	Mallén	03	b) <2 Ha de SAU	1
50160	Mallén	04	b) <2 Ha de SAU	4
50160	Mallén	05	b) <2 Ha de SAU	21
50160	Mallén	06	c) >=2 a <5 Ha de SAU	9
50160	Mallén	07	c) >=2 a <5 Ha de SAU	12
50160	Mallén	08	c) >=2 a <5 Ha de SAU	10
50160	Mallén	09	d) >=5 a < 10 Ha de SAU	21
50160	Mallén	10	e) >=10 a <20 Ha de SAU	27
50160	Mallén	11	f) >=20 a < 30 Ha de SAU	12
50160	Mallén	12	g) >=30 a < 50 Ha de SAU	15
50160	Mallén	13	h) >=50 a < 100 Ha de SAU	7
50160	Mallén	14	h) >=50 a < 100 Ha de SAU	6
50160	Mallén	15	i) >=100 Ha de SAU	1
50160	Mallén	16	i) >=100 Ha de SAU	2
50160	Mallén	17	i) >=100 Ha de SAU	3
50161	Manchones	01	a) Sin SAU	1
50161	Manchones	03	b) <2 Ha de SAU	1
50161	Manchones	05	b) <2 Ha de SAU	3
50161	Manchones	06	c) >=2 a <5 Ha de SAU	2
50161	Manchones	07	c) >=2 a <5 Ha de SAU	2
50161	Manchones	08	c) >=2 a <5 Ha de SAU	3
50161	Manchones	09	d) >=5 a < 10 Ha de SAU	3
50161	Manchones	10	e) >=10 a <20 Ha de SAU	1
50161	Manchones	11	f) >=20 a < 30 Ha de SAU	2
50161	Manchones	12	g) >=30 a < 50 Ha de SAU	1
50161	Manchones	15	i) >=100 Ha de SAU	2
50161	Manchones	16	i) >=100 Ha de SAU	1
50162	Mara	04	b) <2 Ha de SAU	1
50162	Mara	05	b) <2 Ha de SAU	4
50162	Mara	06	c) >=2 a <5 Ha de SAU	9
50162	Mara	07	c) >=2 a <5 Ha de SAU	4
50162	Mara	09	d) >=5 a < 10 Ha de SAU	14
50162	Mara	10	e) >=10 a <20 Ha de SAU	4
50162	Mara	11	f) >=20 a < 30 Ha de SAU	3
50162	Mara	12	g) >=30 a < 50 Ha de SAU	7
50162	Mara	13	h) >=50 a < 100 Ha de SAU	2
50162	Mara	14	h) >=50 a < 100 Ha de SAU	1
50162	Mara	15	i) >=100 Ha de SAU	1
50162	Mara	16	i) >=100 Ha de SAU	1
50162	Mara	17	i) >=100 Ha de SAU	2
50163	María de Huerva	01	a) Sin SAU	1
50163	María de Huerva	02	b) <2 Ha de SAU	1
50163	María de Huerva	05	b) <2 Ha de SAU	1
50163	María de Huerva	06	c) >=2 a <5 Ha de SAU	2
50163	María de Huerva	09	d) >=5 a < 10 Ha de SAU	3
50163	María de Huerva	10	e) >=10 a <20 Ha de SAU	4
50163	María de Huerva	11	f) >=20 a < 30 Ha de SAU	2
50163	María de Huerva	12	g) >=30 a < 50 Ha de SAU	6
50163	María de Huerva	13	h) >=50 a < 100 Ha de SAU	1
50163	María de Huerva	14	h) >=50 a < 100 Ha de SAU	5
50163	María de Huerva	15	i) >=100 Ha de SAU	6
50163	María de Huerva	16	i) >=100 Ha de SAU	1
50163	María de Huerva	17	i) >=100 Ha de SAU	3
50164	Mediana de Aragón	01	a) Sin SAU	2
50164	Mediana de Aragón	06	c) >=2 a <5 Ha de SAU	1
50164	Mediana de Aragón	07	c) >=2 a <5 Ha de SAU	1
50164	Mediana de Aragón	08	c) >=2 a <5 Ha de SAU	1
50164	Mediana de Aragón	10	e) >=10 a <20 Ha de SAU	5
50164	Mediana de Aragón	11	f) >=20 a < 30 Ha de SAU	4
50164	Mediana de Aragón	12	g) >=30 a < 50 Ha de SAU	8
50164	Mediana de Aragón	13	h) >=50 a < 100 Ha de SAU	9
50164	Mediana de Aragón	14	h) >=50 a < 100 Ha de SAU	4
50164	Mediana de Aragón	15	i) >=100 Ha de SAU	10
50164	Mediana de Aragón	16	i) >=100 Ha de SAU	1
50164	Mediana de Aragón	17	i) >=100 Ha de SAU	3
50164	Mediana de Aragón	18	i) >=100 Ha de SAU	4
50164	Mediana de Aragón	19	i) >=100 Ha de SAU	1
50165	Mequinenza	01	a) Sin SAU	2
50165	Mequinenza	03	b) <2 Ha de SAU	5
50165	Mequinenza	04	b) <2 Ha de SAU	5
50165	Mequinenza	05	b) <2 Ha de SAU	44
50165	Mequinenza	06	c) >=2 a <5 Ha de SAU	17
50165	Mequinenza	07	c) >=2 a <5 Ha de SAU	26
50165	Mequinenza	08	c) >=2 a <5 Ha de SAU	24
50165	Mequinenza	09	d) >=5 a < 10 Ha de SAU	71
50165	Mequinenza	10	e) >=10 a <20 Ha de SAU	71
50165	Mequinenza	11	f) >=20 a < 30 Ha de SAU	21
50165	Mequinenza	12	g) >=30 a < 50 Ha de SAU	22
50165	Mequinenza	13	h) >=50 a < 100 Ha de SAU	6
50165	Mequinenza	14	h) >=50 a < 100 Ha de SAU	9
50165	Mequinenza	15	i) >=100 Ha de SAU	9
50165	Mequinenza	16	i) >=100 Ha de SAU	1
50165	Mequinenza	17	i) >=100 Ha de SAU	1
50165	Mequinenza	18	i) >=100 Ha de SAU	1
50166	Mesones de Isuela	01	a) Sin SAU	2
50166	Mesones de Isuela	03	b) <2 Ha de SAU	1
50166	Mesones de Isuela	05	b) <2 Ha de SAU	17
50166	Mesones de Isuela	06	c) >=2 a <5 Ha de SAU	10
50166	Mesones de Isuela	07	c) >=2 a <5 Ha de SAU	3
50166	Mesones de Isuela	08	c) >=2 a <5 Ha de SAU	6
50166	Mesones de Isuela	09	d) >=5 a < 10 Ha de SAU	15
50166	Mesones de Isuela	10	e) >=10 a <20 Ha de SAU	9
50166	Mesones de Isuela	11	f) >=20 a < 30 Ha de SAU	8
50166	Mesones de Isuela	12	g) >=30 a < 50 Ha de SAU	7
50166	Mesones de Isuela	13	h) >=50 a < 100 Ha de SAU	4
50166	Mesones de Isuela	14	h) >=50 a < 100 Ha de SAU	3
50166	Mesones de Isuela	15	i) >=100 Ha de SAU	3
50166	Mesones de Isuela	16	i) >=100 Ha de SAU	1
50166	Mesones de Isuela	20	i) >=100 Ha de SAU	1
50167	Mezalocha	01	a) Sin SAU	1
50167	Mezalocha	04	b) <2 Ha de SAU	1
50167	Mezalocha	05	b) <2 Ha de SAU	3
50167	Mezalocha	06	c) >=2 a <5 Ha de SAU	6
50167	Mezalocha	07	c) >=2 a <5 Ha de SAU	3
50167	Mezalocha	08	c) >=2 a <5 Ha de SAU	1
50167	Mezalocha	09	d) >=5 a < 10 Ha de SAU	5
50167	Mezalocha	10	e) >=10 a <20 Ha de SAU	7
50167	Mezalocha	11	f) >=20 a < 30 Ha de SAU	2
50167	Mezalocha	12	g) >=30 a < 50 Ha de SAU	4
50167	Mezalocha	13	h) >=50 a < 100 Ha de SAU	1
50167	Mezalocha	14	h) >=50 a < 100 Ha de SAU	4
50167	Mezalocha	15	i) >=100 Ha de SAU	4
50167	Mezalocha	16	i) >=100 Ha de SAU	1
50167	Mezalocha	20	i) >=100 Ha de SAU	1
50168	Mianos	10	e) >=10 a <20 Ha de SAU	3
50168	Mianos	13	h) >=50 a < 100 Ha de SAU	2
50168	Mianos	14	h) >=50 a < 100 Ha de SAU	1
50168	Mianos	16	i) >=100 Ha de SAU	2
50169	Miedes de Aragón	01	a) Sin SAU	2
50169	Miedes de Aragón	03	b) <2 Ha de SAU	1
50169	Miedes de Aragón	04	b) <2 Ha de SAU	2
50169	Miedes de Aragón	05	b) <2 Ha de SAU	11
50169	Miedes de Aragón	06	c) >=2 a <5 Ha de SAU	5
50169	Miedes de Aragón	07	c) >=2 a <5 Ha de SAU	9
50169	Miedes de Aragón	08	c) >=2 a <5 Ha de SAU	5
50169	Miedes de Aragón	09	d) >=5 a < 10 Ha de SAU	13
50169	Miedes de Aragón	10	e) >=10 a <20 Ha de SAU	21
50169	Miedes de Aragón	11	f) >=20 a < 30 Ha de SAU	11
50169	Miedes de Aragón	12	g) >=30 a < 50 Ha de SAU	16
50169	Miedes de Aragón	13	h) >=50 a < 100 Ha de SAU	8
50169	Miedes de Aragón	14	h) >=50 a < 100 Ha de SAU	1
50169	Miedes de Aragón	15	i) >=100 Ha de SAU	5
50169	Miedes de Aragón	17	i) >=100 Ha de SAU	1
50169	Miedes de Aragón	18	i) >=100 Ha de SAU	1
50170	Monegrillo	01	a) Sin SAU	5
50170	Monegrillo	05	b) <2 Ha de SAU	2
50170	Monegrillo	09	d) >=5 a < 10 Ha de SAU	7
50170	Monegrillo	10	e) >=10 a <20 Ha de SAU	25
50170	Monegrillo	11	f) >=20 a < 30 Ha de SAU	31
50170	Monegrillo	12	g) >=30 a < 50 Ha de SAU	19
50170	Monegrillo	13	h) >=50 a < 100 Ha de SAU	23
50170	Monegrillo	14	h) >=50 a < 100 Ha de SAU	14
50170	Monegrillo	15	i) >=100 Ha de SAU	10
50170	Monegrillo	16	i) >=100 Ha de SAU	2
50170	Monegrillo	17	i) >=100 Ha de SAU	4
50170	Monegrillo	18	i) >=100 Ha de SAU	4
50170	Monegrillo	19	i) >=100 Ha de SAU	1
50170	Monegrillo	20	i) >=100 Ha de SAU	1
50171	Moneva	01	a) Sin SAU	1
50171	Moneva	05	b) <2 Ha de SAU	1
50171	Moneva	06	c) >=2 a <5 Ha de SAU	1
50171	Moneva	07	c) >=2 a <5 Ha de SAU	5
50171	Moneva	08	c) >=2 a <5 Ha de SAU	1
50171	Moneva	10	e) >=10 a <20 Ha de SAU	3
50171	Moneva	11	f) >=20 a < 30 Ha de SAU	7
50171	Moneva	12	g) >=30 a < 50 Ha de SAU	13
50171	Moneva	13	h) >=50 a < 100 Ha de SAU	6
50171	Moneva	14	h) >=50 a < 100 Ha de SAU	5
50171	Moneva	15	i) >=100 Ha de SAU	11
50171	Moneva	16	i) >=100 Ha de SAU	2
50171	Moneva	17	i) >=100 Ha de SAU	2
50172	Monreal de Ariza	01	a) Sin SAU	1
50172	Monreal de Ariza	03	b) <2 Ha de SAU	1
50172	Monreal de Ariza	06	c) >=2 a <5 Ha de SAU	2
50172	Monreal de Ariza	07	c) >=2 a <5 Ha de SAU	2
50172	Monreal de Ariza	09	d) >=5 a < 10 Ha de SAU	4
50172	Monreal de Ariza	10	e) >=10 a <20 Ha de SAU	3
50172	Monreal de Ariza	11	f) >=20 a < 30 Ha de SAU	2
50172	Monreal de Ariza	12	g) >=30 a < 50 Ha de SAU	10
50172	Monreal de Ariza	13	h) >=50 a < 100 Ha de SAU	8
50172	Monreal de Ariza	14	h) >=50 a < 100 Ha de SAU	8
50172	Monreal de Ariza	15	i) >=100 Ha de SAU	4
50172	Monreal de Ariza	16	i) >=100 Ha de SAU	2
50172	Monreal de Ariza	17	i) >=100 Ha de SAU	2
50172	Monreal de Ariza	18	i) >=100 Ha de SAU	2
50172	Monreal de Ariza	19	i) >=100 Ha de SAU	1
50173	Monterde	05	b) <2 Ha de SAU	6
50173	Monterde	06	c) >=2 a <5 Ha de SAU	4
50173	Monterde	07	c) >=2 a <5 Ha de SAU	4
50173	Monterde	08	c) >=2 a <5 Ha de SAU	2
50173	Monterde	09	d) >=5 a < 10 Ha de SAU	2
50173	Monterde	10	e) >=10 a <20 Ha de SAU	1
50173	Monterde	11	f) >=20 a < 30 Ha de SAU	1
50173	Monterde	12	g) >=30 a < 50 Ha de SAU	4
50173	Monterde	13	h) >=50 a < 100 Ha de SAU	4
50173	Monterde	15	i) >=100 Ha de SAU	2
50173	Monterde	17	i) >=100 Ha de SAU	1
50173	Monterde	18	i) >=100 Ha de SAU	2
50173	Monterde	20	i) >=100 Ha de SAU	1
50174	Montón	03	b) <2 Ha de SAU	3
50174	Montón	04	b) <2 Ha de SAU	3
50174	Montón	05	b) <2 Ha de SAU	4
50174	Montón	06	c) >=2 a <5 Ha de SAU	2
50174	Montón	07	c) >=2 a <5 Ha de SAU	1
50174	Montón	08	c) >=2 a <5 Ha de SAU	4
50174	Montón	09	d) >=5 a < 10 Ha de SAU	3
50174	Montón	10	e) >=10 a <20 Ha de SAU	4
50174	Montón	11	f) >=20 a < 30 Ha de SAU	2
50174	Montón	12	g) >=30 a < 50 Ha de SAU	1
50175	Morata de Jalón	01	a) Sin SAU	2
50175	Morata de Jalón	02	b) <2 Ha de SAU	1
50175	Morata de Jalón	03	b) <2 Ha de SAU	2
50175	Morata de Jalón	04	b) <2 Ha de SAU	5
50175	Morata de Jalón	05	b) <2 Ha de SAU	50
50175	Morata de Jalón	06	c) >=2 a <5 Ha de SAU	36
50175	Morata de Jalón	07	c) >=2 a <5 Ha de SAU	20
50175	Morata de Jalón	08	c) >=2 a <5 Ha de SAU	13
50175	Morata de Jalón	09	d) >=5 a < 10 Ha de SAU	35
50175	Morata de Jalón	10	e) >=10 a <20 Ha de SAU	18
50175	Morata de Jalón	11	f) >=20 a < 30 Ha de SAU	2
50175	Morata de Jalón	12	g) >=30 a < 50 Ha de SAU	1
50175	Morata de Jalón	13	h) >=50 a < 100 Ha de SAU	1
50175	Morata de Jalón	14	h) >=50 a < 100 Ha de SAU	2
50175	Morata de Jalón	17	i) >=100 Ha de SAU	1
50176	Morata de Jiloca	03	b) <2 Ha de SAU	3
50176	Morata de Jiloca	04	b) <2 Ha de SAU	4
50176	Morata de Jiloca	05	b) <2 Ha de SAU	9
50176	Morata de Jiloca	06	c) >=2 a <5 Ha de SAU	12
50176	Morata de Jiloca	07	c) >=2 a <5 Ha de SAU	5
50176	Morata de Jiloca	08	c) >=2 a <5 Ha de SAU	4
50176	Morata de Jiloca	09	d) >=5 a < 10 Ha de SAU	11
50176	Morata de Jiloca	10	e) >=10 a <20 Ha de SAU	5
50176	Morata de Jiloca	11	f) >=20 a < 30 Ha de SAU	1
50176	Morata de Jiloca	12	g) >=30 a < 50 Ha de SAU	2
50176	Morata de Jiloca	13	h) >=50 a < 100 Ha de SAU	1
50176	Morata de Jiloca	14	h) >=50 a < 100 Ha de SAU	1
50176	Morata de Jiloca	15	i) >=100 Ha de SAU	2
50176	Morata de Jiloca	16	i) >=100 Ha de SAU	1
50176	Morata de Jiloca	19	i) >=100 Ha de SAU	1
50177	Morés	03	b) <2 Ha de SAU	2
50177	Morés	04	b) <2 Ha de SAU	3
50177	Morés	05	b) <2 Ha de SAU	12
50177	Morés	06	c) >=2 a <5 Ha de SAU	5
50177	Morés	07	c) >=2 a <5 Ha de SAU	5
50177	Morés	08	c) >=2 a <5 Ha de SAU	4
50177	Morés	09	d) >=5 a < 10 Ha de SAU	2
50177	Morés	10	e) >=10 a <20 Ha de SAU	9
50177	Morés	11	f) >=20 a < 30 Ha de SAU	1
50177	Morés	12	g) >=30 a < 50 Ha de SAU	1
50177	Morés	15	i) >=100 Ha de SAU	2
50177	Morés	18	i) >=100 Ha de SAU	1
50177	Morés	19	i) >=100 Ha de SAU	2
50178	Moros	03	b) <2 Ha de SAU	1
50178	Moros	04	b) <2 Ha de SAU	3
50178	Moros	05	b) <2 Ha de SAU	14
50178	Moros	06	c) >=2 a <5 Ha de SAU	12
50178	Moros	07	c) >=2 a <5 Ha de SAU	13
50178	Moros	08	c) >=2 a <5 Ha de SAU	4
50178	Moros	09	d) >=5 a < 10 Ha de SAU	22
50178	Moros	10	e) >=10 a <20 Ha de SAU	15
50178	Moros	11	f) >=20 a < 30 Ha de SAU	3
50178	Moros	12	g) >=30 a < 50 Ha de SAU	5
50178	Moros	13	h) >=50 a < 100 Ha de SAU	1
50178	Moros	14	h) >=50 a < 100 Ha de SAU	1
50178	Moros	15	i) >=100 Ha de SAU	1
50178	Moros	17	i) >=100 Ha de SAU	1
50179	Moyuela	01	a) Sin SAU	6
50179	Moyuela	05	b) <2 Ha de SAU	1
50179	Moyuela	06	c) >=2 a <5 Ha de SAU	4
50179	Moyuela	07	c) >=2 a <5 Ha de SAU	2
50179	Moyuela	08	c) >=2 a <5 Ha de SAU	1
50179	Moyuela	09	d) >=5 a < 10 Ha de SAU	4
50179	Moyuela	10	e) >=10 a <20 Ha de SAU	2
50179	Moyuela	11	f) >=20 a < 30 Ha de SAU	2
50179	Moyuela	12	g) >=30 a < 50 Ha de SAU	3
50179	Moyuela	13	h) >=50 a < 100 Ha de SAU	5
50179	Moyuela	14	h) >=50 a < 100 Ha de SAU	4
50179	Moyuela	15	i) >=100 Ha de SAU	6
50179	Moyuela	16	i) >=100 Ha de SAU	3
50179	Moyuela	17	i) >=100 Ha de SAU	3
50179	Moyuela	18	i) >=100 Ha de SAU	4
50180	Mozota	05	b) <2 Ha de SAU	1
50180	Mozota	06	c) >=2 a <5 Ha de SAU	2
50180	Mozota	09	d) >=5 a < 10 Ha de SAU	2
50180	Mozota	12	g) >=30 a < 50 Ha de SAU	3
50180	Mozota	13	h) >=50 a < 100 Ha de SAU	3
50180	Mozota	14	h) >=50 a < 100 Ha de SAU	3
50181	Muel	01	a) Sin SAU	1
50181	Muel	03	b) <2 Ha de SAU	1
50181	Muel	05	b) <2 Ha de SAU	17
50181	Muel	06	c) >=2 a <5 Ha de SAU	7
50181	Muel	07	c) >=2 a <5 Ha de SAU	4
50181	Muel	08	c) >=2 a <5 Ha de SAU	2
50181	Muel	09	d) >=5 a < 10 Ha de SAU	8
50181	Muel	10	e) >=10 a <20 Ha de SAU	8
50181	Muel	11	f) >=20 a < 30 Ha de SAU	10
50181	Muel	12	g) >=30 a < 50 Ha de SAU	12
50181	Muel	13	h) >=50 a < 100 Ha de SAU	7
50181	Muel	14	h) >=50 a < 100 Ha de SAU	10
50181	Muel	15	i) >=100 Ha de SAU	9
50181	Muel	16	i) >=100 Ha de SAU	4
50181	Muel	17	i) >=100 Ha de SAU	3
50181	Muel	19	i) >=100 Ha de SAU	1
50182	Muela (La)	01	a) Sin SAU	1
50182	Muela (La)	05	b) <2 Ha de SAU	29
50182	Muela (La)	06	c) >=2 a <5 Ha de SAU	16
50182	Muela (La)	07	c) >=2 a <5 Ha de SAU	6
50182	Muela (La)	08	c) >=2 a <5 Ha de SAU	1
50182	Muela (La)	09	d) >=5 a < 10 Ha de SAU	9
50182	Muela (La)	10	e) >=10 a <20 Ha de SAU	9
50182	Muela (La)	11	f) >=20 a < 30 Ha de SAU	10
50182	Muela (La)	12	g) >=30 a < 50 Ha de SAU	17
50182	Muela (La)	13	h) >=50 a < 100 Ha de SAU	8
50182	Muela (La)	14	h) >=50 a < 100 Ha de SAU	12
50182	Muela (La)	15	i) >=100 Ha de SAU	10
50182	Muela (La)	16	i) >=100 Ha de SAU	6
50182	Muela (La)	17	i) >=100 Ha de SAU	8
50183	Munébrega	04	b) <2 Ha de SAU	1
50183	Munébrega	05	b) <2 Ha de SAU	26
50183	Munébrega	06	c) >=2 a <5 Ha de SAU	16
50183	Munébrega	07	c) >=2 a <5 Ha de SAU	12
50183	Munébrega	08	c) >=2 a <5 Ha de SAU	6
50183	Munébrega	09	d) >=5 a < 10 Ha de SAU	30
50183	Munébrega	10	e) >=10 a <20 Ha de SAU	9
50183	Munébrega	11	f) >=20 a < 30 Ha de SAU	5
50183	Munébrega	12	g) >=30 a < 50 Ha de SAU	5
50183	Munébrega	13	h) >=50 a < 100 Ha de SAU	1
50183	Munébrega	14	h) >=50 a < 100 Ha de SAU	1
50183	Munébrega	15	i) >=100 Ha de SAU	1
50183	Munébrega	17	i) >=100 Ha de SAU	1
50184	Murero	01	a) Sin SAU	1
50184	Murero	03	b) <2 Ha de SAU	1
50184	Murero	04	b) <2 Ha de SAU	1
50184	Murero	05	b) <2 Ha de SAU	3
50184	Murero	06	c) >=2 a <5 Ha de SAU	1
50184	Murero	07	c) >=2 a <5 Ha de SAU	2
50184	Murero	08	c) >=2 a <5 Ha de SAU	5
50184	Murero	09	d) >=5 a < 10 Ha de SAU	3
50184	Murero	10	e) >=10 a <20 Ha de SAU	2
50184	Murero	11	f) >=20 a < 30 Ha de SAU	1
50184	Murero	12	g) >=30 a < 50 Ha de SAU	5
50184	Murero	13	h) >=50 a < 100 Ha de SAU	2
50185	Murillo de Gállego	05	b) <2 Ha de SAU	4
50185	Murillo de Gállego	07	c) >=2 a <5 Ha de SAU	4
50185	Murillo de Gállego	08	c) >=2 a <5 Ha de SAU	4
50185	Murillo de Gállego	09	d) >=5 a < 10 Ha de SAU	5
50185	Murillo de Gállego	10	e) >=10 a <20 Ha de SAU	3
50185	Murillo de Gállego	11	f) >=20 a < 30 Ha de SAU	2
50185	Murillo de Gállego	12	g) >=30 a < 50 Ha de SAU	2
50185	Murillo de Gállego	13	h) >=50 a < 100 Ha de SAU	1
50185	Murillo de Gállego	17	i) >=100 Ha de SAU	2
50185	Murillo de Gállego	18	i) >=100 Ha de SAU	1
50186	Navardún	01	a) Sin SAU	1
50186	Navardún	05	b) <2 Ha de SAU	1
50186	Navardún	06	c) >=2 a <5 Ha de SAU	2
50186	Navardún	09	d) >=5 a < 10 Ha de SAU	3
50186	Navardún	10	e) >=10 a <20 Ha de SAU	2
50186	Navardún	11	f) >=20 a < 30 Ha de SAU	4
50186	Navardún	12	g) >=30 a < 50 Ha de SAU	2
50186	Navardún	13	h) >=50 a < 100 Ha de SAU	2
50186	Navardún	14	h) >=50 a < 100 Ha de SAU	8
50186	Navardún	17	i) >=100 Ha de SAU	1
50186	Navardún	18	i) >=100 Ha de SAU	1
50187	Nigüella	05	b) <2 Ha de SAU	2
50187	Nigüella	06	c) >=2 a <5 Ha de SAU	4
50187	Nigüella	07	c) >=2 a <5 Ha de SAU	1
50187	Nigüella	08	c) >=2 a <5 Ha de SAU	1
