Año	Provincia nombre	Municipio código	Municipio nombre	Saldo Vegetativo	Nacidos vivos residentes	Matrimonios residentes	Defunciones residentes
2009	Teruel	44112	Fuentes Claras	-2	6	1	8
2009	Teruel	44113	Fuentes de Rubielos	0	1		1
2009	Teruel	44115	Galve	2	2		
2009	Teruel	44116	Gargallo	-2	1		3
2009	Teruel	44117	Gea de Albarracín	-3	1	2	4
2009	Teruel	44118	Ginebrosa (La)	1	3		2
2009	Teruel	44121	Gúdar	1	1	1	
2009	Teruel	44122	Híjar	-13	15	3	28
2009	Teruel	44124	Hoz de la Vieja (La)	0	1	1	1
2009	Teruel	44126	Iglesuela del Cid (La)	5	6		1
2009	Teruel	44128	Jarque de la Val	0	1		1
2009	Teruel	44129	Jatiel	0	1		1
2009	Teruel	44137	Linares de Mora	0	2	1	2
2009	Teruel	44143	Manzanera	1	6	3	5
2009	Teruel	44144	Martín del Río	-3	4	1	7
2009	Teruel	44145	Mas de las Matas	-14	8	3	22
2009	Teruel	44146	Mata de los Olmos (La)	-1	3		4
2009	Teruel	44147	Mazaleón	-4	2		6
2009	Teruel	44148	Mezquita de Jarque	-2	1		3
2009	Teruel	44151	Molinos	-9	1	1	10
2009	Teruel	44153	Monreal del Campo	2	39	7	37
2009	Teruel	44154	Monroyo	-4	2		6
2009	Teruel	44155	Montalbán	-8	8	6	16
2009	Teruel	44156	Monteagudo del Castillo	-1	1		2
2009	Teruel	44158	Mora de Rubielos	-3	19	3	22
2009	Teruel	44159	Moscardón	1	1		
2009	Teruel	44160	Mosqueruela	-7	3	2	10
2009	Teruel	44161	Muniesa	0	5		5
2009	Teruel	44165	Nogueruelas	-1	3		4
2009	Teruel	44168	Odón	-3	1		4
2009	Teruel	44169	Ojos Negros	0	5	1	5
2009	Teruel	44171	Olba	0	3	1	3
2009	Teruel	44172	Oliete	-5	2	1	7
2009	Teruel	44174	Orihuela del Tremedal	0	3		3
2009	Teruel	44179	Peñarroya de Tastavins	-4	4	2	8
2009	Teruel	44182	Perales del Alfambra	-5	1		6
2009	Teruel	44187	Portellada (La)	-5	2		7
2009	Teruel	44191	Puebla de Híjar (La)	-4	8	3	12
2009	Teruel	44192	Puebla de Valverde (La)	1	4	3	3
2009	Teruel	44195	Rillo	0	1		1
2009	Teruel	44196	Riodeva	-3	1		4
2009	Teruel	44198	Royuela	-1	3		4
2009	Teruel	44201	Rubielos de Mora	-8	5	2	13
2009	Teruel	44205	Samper de Calanda	-8	6	3	14
2009	Teruel	44207	San Martín del Río	-6	1		7
2009	Teruel	44209	Santa Eulalia	-11	6	3	17
2009	Teruel	44210	Sarrión	1	14		13
2009	Teruel	44213	Singra	1	2		1
2009	Teruel	44216	Teruel	77	387	161	310
2009	Teruel	44223	Torre de Arcas	-1	1		2
2009	Teruel	44226	Torrelacárcel	-5	1		6
2009	Teruel	44230	Torrevelilla	0	3		3
2009	Teruel	44231	Torrijas	-1	1		2
2009	Teruel	44232	Torrijo del Campo	-5	4	2	9
2009	Teruel	44236	Tronchón	0	1		1
2009	Teruel	44237	Urrea de Gaén	-6	2	2	8
2009	Teruel	44238	Utrillas	-1	33	10	34
2009	Teruel	44241	Valdealgorfa	-11	2	4	13
2009	Teruel	44245	Valdeltormo	-7	2	1	9
2009	Teruel	44246	Valderrobres	-4	24	10	28
2009	Teruel	44247	Valjunquera	-4	3	1	7
2009	Teruel	44251	Villafranca del Campo	0	3		3
2009	Teruel	44256	Villanueva del Rebollar de la Sierra	1	2		1
2009	Teruel	44257	Villar del Cobo	-3	1		4
2009	Teruel	44261	Villarquemado	-20	3	6	23
2009	Teruel	44263	Villastar	2	11	6	9
2009	Teruel	44264	Villel	0	5		5
2009	Zaragoza	50003	Agón	-1	1		2
2009	Zaragoza	50004	Aguarón	-23	2		25
2009	Zaragoza	50006	Ainzón	1	14	3	13
2009	Zaragoza	50008	Alagón	-5	77	24	82
2009	Zaragoza	50011	Albeta	1	1		
2009	Zaragoza	50012	Alborge	1	1		
2009	Zaragoza	50013	Alcalá de Ebro	-2	2	2	4
2009	Zaragoza	50014	Alcalá de Moncayo	-2	1		3
2009	Zaragoza	50017	Alfajarín	15	30	16	15
2009	Zaragoza	50018	Alfamén	5	16	5	11
2009	Zaragoza	50020	Alhama de Aragón	-8	6	2	14
2009	Zaragoza	50022	Almolda (La)	-8	3	1	11
2009	Zaragoza	50023	Almonacid de la Cuba	-3	1		4
2009	Zaragoza	50024	Almonacid de la Sierra	-8	7	2	15
2009	Zaragoza	50025	Almunia de Doña Godina (La)	10	90	26	80
2009	Zaragoza	50026	Alpartir	-5	2	1	7
2009	Zaragoza	50027	Ambel	-4	1	2	5
2009	Zaragoza	50029	Aniñón	-11	4		15
2009	Zaragoza	50030	Añón de Moncayo	-8	1	2	9
2009	Zaragoza	50032	Arándiga	-4	2		6
2009	Zaragoza	50034	Ariza	-11	13	3	24
2009	Zaragoza	50035	Artieda	0	1		1
2009	Zaragoza	50038	Ateca	-8	18	2	26
2009	Zaragoza	50039	Azuara	-10	2		12
2009	Zaragoza	50043	Bárboles	0	3		3
2009	Zaragoza	50044	Bardallur	-3	2		5
2009	Zaragoza	50045	Belchite	-23	5	7	28
2009	Zaragoza	50046	Belmonte de Gracián	-4	1		5
2009	Zaragoza	50051	Biota	-12	4		16
2009	Zaragoza	50053	Boquiñeni	-8	5	1	13
2009	Zaragoza	50055	Borja	-14	53	18	67
2009	Zaragoza	50056	Botorrita	-2	3	2	5
2009	Zaragoza	50057	Brea de Aragón	-10	14	2	24
2009	Zaragoza	50059	Bujaraloz	8	15	3	7
2009	Zaragoza	50060	Bulbuente	-7	1	1	8
2009	Zaragoza	50061	Bureta	-9	1		10
2009	Zaragoza	50062	Burgo de Ebro (El)	11	24	12	13
2009	Zaragoza	50064	Cabañas de Ebro	-3	5	2	8
2009	Zaragoza	50066	Cadrete	28	42	20	14
2009	Zaragoza	50067	Calatayud	-59	203	63	262
2009	Zaragoza	50068	Calatorao	-1	31	5	32
2009	Zaragoza	50073	Cariñena	-13	30	16	43
2009	Zaragoza	50074	Caspe	-17	96	36	113
2009	Zaragoza	50078	Castiliscar	-3	1	2	4
2009	Zaragoza	50079	Cervera de la Cañada	-5	2	1	7
2009	Zaragoza	50080	Cerveruela	1	1		
2009	Zaragoza	50081	Cetina	-15	1	2	16
2009	Zaragoza	50083	Cinco Olivas	0	4	1	4
2009	Zaragoza	50087	Contamina	-1	1		2
2009	Zaragoza	50088	Cosuenda	-10	3		13
2009	Zaragoza	50089	Cuarte de Huerva	155	178	108	23
2009	Zaragoza	50090	Cubel	-3	1		4
2009	Zaragoza	50092	Chiprana	-8	2	1	10
2009	Zaragoza	50093	Chodes	-1	1		2
2009	Zaragoza	50094	Daroca	-34	16	9	50
2009	Zaragoza	50095	Ejea de los Caballeros	-31	159	54	190
2009	Zaragoza	50096	Embid de Ariza	-1	1		2
2009	Zaragoza	50099	Épila	18	63	13	45
2009	Zaragoza	50100	Erla	-2	1	1	3
2009	Zaragoza	50101	Escatrón	-15	7	3	22
2009	Zaragoza	50102	Fabara	-8	6	2	14
2009	Zaragoza	50104	Farlete	-2	3	2	5
2009	Zaragoza	50105	Fayón	-4	2	2	6
2009	Zaragoza	50106	Fayos (Los)	-3	1	1	4
2009	Zaragoza	50107	Figueruelas	-12	10	2	22
2009	Zaragoza	50110	Frasno (El)	-6	2	1	8
2009	Zaragoza	50113	Fuendejalón	-8	7	2	15
2009	Zaragoza	50114	Fuendetodos	-1	1		2
2009	Zaragoza	50115	Fuentes de Ebro	7	53	9	46
2009	Zaragoza	50116	Fuentes de Jiloca	-7	2		9
2009	Zaragoza	50118	Gallur	-10	20	9	30
2009	Zaragoza	50119	Gelsa	-11	6	1	17
2009	Zaragoza	50123	Grisén	1	9	3	8
2009	Zaragoza	50124	Herrera de los Navarros	-1	6	2	7
2009	Zaragoza	50125	Ibdes	-6	3		9
2009	Zaragoza	50126	Illueca	1	25	4	24
2009	Zaragoza	50129	Jaraba	-9	1		10
2009	Zaragoza	50130	Jarque de Moncayo	-7	2	2	9
2009	Zaragoza	50132	Joyosa (La)	9	18	5	9
2009	Zaragoza	50136	Lécera	-4	5		9
2009	Zaragoza	50137	Leciñena	-6	5	3	11
2009	Zaragoza	50141	Lituénigo	1	1		
2009	Zaragoza	50143	Longares	-4	7		11
2009	Zaragoza	50147	Luceni	-3	12	4	15
2009	Zaragoza	50150	Lumpiaque	-4	10	1	14
2009	Zaragoza	50151	Luna	-13	2		15
2009	Zaragoza	50152	Maella	-9	1		10
2009	Zaragoza	50153	Magallón	-2	8	9	10
2009	Zaragoza	50154	Mainar	0	1		1
2009	Zaragoza	50156	Maleján	4	4		
2009	Zaragoza	50157	Malón	-6	2	1	8
2009	Zaragoza	50159	Maluenda	-1	10	1	11
2009	Zaragoza	50160	Mallén	1	32	9	31
2009	Zaragoza	50162	Mara	-4	2	1	6
2009	Zaragoza	50163	María de Huerva	90	107	39	17
2009	Zaragoza	50164	Mediana de Aragón	0	2		2
2009	Zaragoza	50165	Mequinenza	-6	23	7	29
2009	Zaragoza	50167	Mezalocha	-3	1		4
2009	Zaragoza	50168	Mianos	0	2	2	2
2009	Zaragoza	50169	Miedes de Aragón	-6	2	1	8
2009	Zaragoza	50170	Monegrillo	-3	4	1	7
2009	Zaragoza	50175	Morata de Jalón	-13	5	3	18
2009	Zaragoza	50177	Morés	-7	2	1	9
2009	Zaragoza	50181	Muel	6	21	7	15
2009	Zaragoza	50182	Muela (La)	38	59	52	21
2009	Zaragoza	50183	Munébrega	-1	3		4
2009	Zaragoza	50185	Murillo de Gállego	0	1	1	1
2009	Zaragoza	50189	Nonaspe	-4	8	1	12
2009	Zaragoza	50190	Novallas	-3	6	5	9
2009	Zaragoza	50191	Novillas	-3	2	1	5
2009	Zaragoza	50192	Nuévalos	3	7	2	4
2009	Zaragoza	50193	Nuez de Ebro	6	10	2	4
2009	Zaragoza	50197	Orés	-4	1		5
2009	Zaragoza	50199	Osera de Ebro	-12	3		15
2009	Zaragoza	50200	Paniza	-5	3	6	8
2009	Zaragoza	50201	Paracuellos de Jiloca	-1	5	2	6
2009	Zaragoza	50203	Pastriz	0	16	4	16
2009	Zaragoza	50204	Pedrola	11	39	12	28
2009	Zaragoza	50205	Pedrosas (Las)	1	1		
2009	Zaragoza	50206	Perdiguera	0	5	3	5
2009	Zaragoza	50208	Pina de Ebro	16	35	9	19
2009	Zaragoza	50209	Pinseque	-9	51	22	60
2009	Zaragoza	50211	Plasencia de Jalón	-2	3	1	5
2009	Zaragoza	50216	Pozuelo de Aragón	-3	4	1	7
2009	Zaragoza	50217	Pradilla de Ebro	-8	1	2	9
2009	Zaragoza	50218	Puebla de Albortón	1	4	1	3
2009	Zaragoza	50219	Puebla de Alfindén (La)	68	96	45	28
2009	Zaragoza	50222	Quinto	0	19	4	19
2009	Zaragoza	50223	Remolinos	-12	9	6	21
2009	Zaragoza	50225	Ricla	-2	26	10	28
2009	Zaragoza	50227	Romanos	-1	1		2
2009	Zaragoza	50228	Rueda de Jalón	0	1	1	1
2009	Zaragoza	50230	Sádaba	-18	10	5	28
2009	Zaragoza	50231	Salillas de Jalón	-3	1		4
2009	Zaragoza	50232	Salvatierra de Esca	-2	2		4
2009	Zaragoza	50234	San Martín de la Virgen de Moncayo	-2	2		4
2009	Zaragoza	50235	San Mateo de Gállego	5	35	15	30
2009	Zaragoza	50236	Santa Cruz de Grío	1	1		
2009	Zaragoza	50240	Sástago	-12	1	1	13
2009	Zaragoza	50241	Saviñán	-8	4	1	12
2009	Zaragoza	50242	Sediles	1	1		
2009	Zaragoza	50244	Sierra de Luna	-2	1		3
2009	Zaragoza	50247	Sobradiel	-1	12	5	13
2009	Zaragoza	50248	Sos del Rey Católico	-14	2	4	16
2009	Zaragoza	50249	Tabuenca	-2	2		4
2009	Zaragoza	50251	Tarazona	-36	105	39	141
2009	Zaragoza	50252	Tauste	-39	47	12	86
2009	Zaragoza	50253	Terrer	-6	3	1	9
2009	Zaragoza	50255	Tobed	-8	1		9
2009	Zaragoza	50261	Torrellas	-2	1	1	3
2009	Zaragoza	50262	Torres de Berrellén	-7	13	10	20
2009	Zaragoza	50264	Tosos	-1	2		3
2009	Zaragoza	50265	Trasmoz	0	1		1
2009	Zaragoza	50267	Uncastillo	-15	2		17
2009	Zaragoza	50268	Undués de Lerda	0	1		1
2009	Zaragoza	50269	Urrea de Jalón	-9	2		11
2009	Zaragoza	50272	Utebo	227	291	99	64
2009	Zaragoza	50275	Valmadrid	-1	1		2
2009	Zaragoza	50278	Velilla de Ebro	2	4		2
2009	Zaragoza	50280	Vera de Moncayo	-9	1	1	10
2009	Zaragoza	50284	Villafeliche	-3	1		4
2009	Zaragoza	50285	Villafranca de Ebro	-10	4	4	14
2009	Zaragoza	50287	Villalengua	0	2		2
2009	Zaragoza	50288	Villanueva de Gállego	18	43	10	25
2009	Zaragoza	50290	Villanueva de Huerva	-2	5		7
2009	Zaragoza	50293	Villarroya de la Sierra	-5	1		6
2009	Zaragoza	50297	Zaragoza	1052	6906	2572	5854
2009	Zaragoza	50298	Zuera	11	74	34	63
2009	Zaragoza	50903	Villamayor de Gállego	-10	17	2	27
2008	Huesca	22001	Abiego	-4	2		6
2008	Huesca	22007	Albalate de Cinca	-2	11	3	13
2008	Huesca	22008	Albalatillo	-5	1		6
2008	Huesca	22009	Albelda	-13	4	6	17
2008	Huesca	22012	Albero Bajo	1	1		
2008	Huesca	22014	Alcalá de Gurrea	-2	1		3
2008	Huesca	22015	Alcalá del Obispo	-3	3		6
2008	Huesca	22016	Alcampell	-9	6	1	15
2008	Huesca	22017	Alcolea de Cinca	-14	7	6	21
2008	Huesca	22018	Alcubierre	-7	4		11
2008	Huesca	22020	Alfántega	-1	1	1	2
2008	Huesca	22021	Almudévar	-15	27	12	42
2008	Huesca	22022	Almunia de San Juan	-5	4	1	9
2008	Huesca	22023	Almuniente	-4	2		6
2008	Huesca	22024	Alquézar	-6	1		7
2008	Huesca	22025	Altorricón	-6	10	5	16
2008	Huesca	22027	Angüés	-13	1	2	14
2008	Huesca	22028	Ansó	-2	2	2	4
2008	Huesca	22032	Aragüés del Puerto	0	1	2	1
2008	Huesca	22035	Arén	-1	2		3
2008	Huesca	22036	Argavieso	1	2		1
2008	Huesca	22039	Ayerbe	-11	9	1	20
2008	Huesca	22041	Azara	-2	1	1	3
2008	Huesca	22042	Azlor	1	1	1	
2008	Huesca	22044	Bailo	-1	1		2
2008	Huesca	22046	Ballobar	-11	3	1	14
2008	Huesca	22047	Banastás	2	2		
2008	Huesca	22048	Barbastro	34	181	17	147
2008	Huesca	22052	Belver de Cinca	-5	8	5	13
2008	Huesca	22053	Benabarre	-19	10	3	29
2008	Huesca	22054	Benasque	25	35	7	10
2008	Huesca	22055	Berbegal	-3	3		6
2008	Huesca	22057	Bielsa	0	5		5
2008	Huesca	22058	Bierge	0	2	2	2
2008	Huesca	22059	Biescas	-3	16	6	19
2008	Huesca	22060	Binaced	-10	15	3	25
2008	Huesca	22061	Binéfar	4	81	37	77
2008	Huesca	22066	Boltaña	-2	8	7	10
2008	Huesca	22069	Broto	0	3	1	3
2008	Huesca	22072	Caldearenas	0	1		1
2008	Huesca	22074	Campo	-1	2	2	3
2008	Huesca	22076	Canal de Berdún	-1	2		3
2008	Huesca	22078	Canfranc	-1	4	2	5
2008	Huesca	22079	Capdesaso	-2	1		3
2008	Huesca	22080	Capella	-2	3	1	5
2008	Huesca	22082	Castejón del Puente	-2	2		4
2008	Huesca	22083	Castejón de Monegros	-1	5	1	6
2008	Huesca	22084	Castejón de Sos	-5	8	1	13
2008	Huesca	22085	Castelflorite	-1	1	1	2
2008	Huesca	22086	Castiello de Jaca	-2	3		5
2008	Huesca	22088	Castillazuelo	-10	1		11
2008	Huesca	22089	Castillonroy	-3	2		5
2008	Huesca	22095	Chía	-1	1		2
2008	Huesca	22096	Chimillas	-6	3	4	9
2008	Huesca	22099	Esplús	-10	1		11
2008	Huesca	22102	Estada	2	2	1	
2008	Huesca	22103	Estadilla	-5	7	2	12
2008	Huesca	22105	Estopiñán del Castillo	-3	2	1	5
2008	Huesca	22109	Fiscal	-1	1	1	2
2008	Huesca	22110	Fonz	-12	5		17
2008	Huesca	22112	Fraga	22	148	49	126
2008	Huesca	22113	Fueva (La)	-4	6	3	10
2008	Huesca	22115	Grado (El)	-3	2		5
2008	Huesca	22116	Grañén	-21	15	5	36
2008	Huesca	22117	Graus	-14	30	6	44
2008	Huesca	22119	Gurrea de Gállego	-11	12	6	23
2008	Huesca	22124	Huerto	-4	1		5
2008	Huesca	22125	Huesca	123	641	242	518
2008	Huesca	22126	Ibieca	-1	2		3
2008	Huesca	22127	Igriés	-8	14	3	22
2008	Huesca	22128	Ilche	-1	1		2
2008	Huesca	22129	Isábena	-2	1	1	3
2008	Huesca	22130	Jaca	29	156	43	127
2008	Huesca	22133	Labuerda	-6	1		7
2008	Huesca	22136	Lalueza	-14	3	5	17
2008	Huesca	22137	Lanaja	-5	8	4	13
2008	Huesca	22143	Laspaúles	0	3	1	3
2008	Huesca	22144	Laspuña	-6	1		7
2008	Huesca	22149	Loarre	-7	1		8
2008	Huesca	22150	Loporzano	0	3		3
2008	Huesca	22156	Monflorite-Lascasas	2	4	1	2
2008	Huesca	22157	Montanuy	-4	2		6
2008	Huesca	22158	Monzón	25	184	77	159
2008	Huesca	22160	Naval	0	3	1	3
2008	Huesca	22163	Nueno	0	2	4	2
2008	Huesca	22164	Olvena	-1	1		2
2008	Huesca	22165	Ontiñena	-8	2	2	10
2008	Huesca	22167	Osso de Cinca	-8	1	1	9
2008	Huesca	22170	Panticosa	-1	4		5
2008	Huesca	22173	Peñas de Riglos (Las)	0	2	1	2
2008	Huesca	22174	Peralta de Alcofea	-3	5	1	8
2008	Huesca	22176	Peraltilla	-1	1	1	2
2008	Huesca	22182	Plan	-2	2	1	4
2008	Huesca	22184	Poleñino	-3	1		4
2008	Huesca	22187	Puebla de Castro (La)	-5	2	3	7
2008	Huesca	22189	Puértolas	0	2	3	2
2008	Huesca	22190	Pueyo de Araguás (El)	0	1		1
2008	Huesca	22193	Pueyo de Santa Cruz	-2	5		7
2008	Huesca	22195	Quicena	0	4	1	4
2008	Huesca	22197	Robres	-6	3	2	9
2008	Huesca	22199	Sabiñánigo	3	98	26	95
2008	Huesca	22200	Sahún	-3	1		4
2008	Huesca	22201	Salas Altas	-2	2		4
2008	Huesca	22204	Sallent de Gállego	14	20	9	6
2008	Huesca	22205	San Esteban de Litera	-8	2	2	10
2008	Huesca	22207	San Juan de Plan	1	2	1	1
2008	Huesca	22208	Santa Cilia	3	5		2
2008	Huesca	22209	Santa Cruz de la Serós	-1	1		2
2008	Huesca	22213	Sariñena	-2	34	12	36
2008	Huesca	22215	Seira	-1	1		2
2008	Huesca	22217	Sena	-3	2	1	5
2008	Huesca	22218	Senés de Alcubierre	0	1		1
2008	Huesca	22220	Sesa	-5	1		6
2008	Huesca	22221	Sesué	-1	2		3
2008	Huesca	22222	Siétamo	6	8	4	2
2008	Huesca	22225	Tamarite de Litera	-38	34	16	72
2008	Huesca	22226	Tardienta	-10	10	3	20
2008	Huesca	22228	Tierz	14	17	8	3
2008	Huesca	22229	Tolva	-2	2		4
2008	Huesca	22230	Torla-Ordesa	-2	1	1	3
2008	Huesca	22233	Torre la Ribera	1	1		
2008	Huesca	22236	Torres de Barbués	-5	1		6
2008	Huesca	22245	Velilla de Cinca	-2	3	1	5
2008	Huesca	22248	Vicién	0	1		1
2008	Huesca	22249	Villanova	-1	1	1	2
2008	Huesca	22250	Villanúa	3	3	1	
2008	Huesca	22252	Yebra de Basa	0	1		1
2008	Huesca	22254	Zaidín	4	19	4	15
2008	Huesca	22901	Valle de Hecho	-1	10	2	11
2008	Huesca	22902	Puente la Reina de Jaca	0	1		1
2008	Huesca	22903	San Miguel del Cinca	-9	2	2	11
2008	Huesca	22904	Sotonera (La)	4	7	1	3
2008	Huesca	22905	Lupiñén-Ortilla	-3	3	2	6
2008	Huesca	22907	Aínsa-Sobrarbe	-1	24	12	25
2008	Huesca	22908	Hoz y Costeán	0	1		1
2008	Huesca	22909	Vencillón	-1	5	1	6
2008	Teruel	44004	Aguaviva	-2	4		6
2008	Teruel	44006	Alacón	-1	2		3
2008	Teruel	44008	Albalate del Arzobispo	-10	16	6	26
2008	Teruel	44009	Albarracín	-3	12	7	15
2008	Teruel	44010	Albentosa	5	6	1	1
2008	Teruel	44011	Alcaine	1	1		
2008	Teruel	44012	Alcalá de la Selva	0	3	3	3
2008	Teruel	44013	Alcañiz	53	192	60	139
2008	Teruel	44014	Alcorisa	21	55	10	34
2008	Teruel	44016	Alfambra	-16	4		20
2008	Teruel	44017	Aliaga	-9	2	1	11
2008	Teruel	44022	Alloza	-4	6		10
2008	Teruel	44023	Allueva	1	1		
2008	Teruel	44025	Andorra	1	77	37	76
2008	Teruel	44029	Ariño	-8	2	3	10
2008	Teruel	44033	Báguena	-8	1		9
2008	Teruel	44037	Beceite	-2	8		10
2008	Teruel	44038	Belmonte de San José	1	2	2	1
2008	Teruel	44039	Bello	-6	2		8
2008	Teruel	44040	Berge	-5	1		6
2008	Teruel	44042	Blancas	-1	1		2
2008	Teruel	44045	Bronchales	-4	2	1	6
2008	Teruel	44049	Calaceite	-14	2	5	16
2008	Teruel	44050	Calamocha	1	49	24	48
2008	Teruel	44051	Calanda	-14	30	6	44
2008	Teruel	44053	Camañas	-1	1	1	2
2008	Teruel	44054	Camarena de la Sierra	0	2		2
2008	Teruel	44055	Camarillas	1	1	1	
2008	Teruel	44056	Caminreal	-7	5	1	12
2008	Teruel	44059	Cantavieja	-2	7	1	9
2008	Teruel	44066	Castel de Cabra	0	1		1
2008	Teruel	44068	Castelserás	-3	5	2	8
2008	Teruel	44071	Castellote	-2	6	5	8
2008	Teruel	44074	Cedrillas	-11	4	5	15
2008	Teruel	44075	Celadas	-3	3	1	6
2008	Teruel	44076	Cella	-14	18	9	32
2008	Teruel	44080	Codoñera (La)	3	6		3
2008	Teruel	44086	Cretas	-2	7	2	9
2008	Teruel	44088	Cuba (La)	0	2		2
2008	Teruel	44090	Cucalón	1	1		
2008	Teruel	44093	Cuevas de Almudén	1	1		
2008	Teruel	44094	Cuevas Labradas	-3	1		4
2008	Teruel	44096	Ejulve	-2	3		5
2008	Teruel	44099	Escucha	-4	6	1	10
2008	Teruel	44101	Ferreruela de Huerva	0	1		1
2008	Teruel	44103	Formiche Alto	-3	1		4
2008	Teruel	44106	Fortanete	3	3		
2008	Teruel	44107	Foz-Calanda	-4	1		5
2008	Teruel	44108	Fresneda (La)	-4	4	1	8
2008	Teruel	44109	Frías de Albarracín	-1	1		2
2008	Teruel	44111	Fuentes Calientes	0	1		1
2008	Teruel	44112	Fuentes Claras	-4	3		7
2008	Teruel	44113	Fuentes de Rubielos	0	1		1
2008	Teruel	44115	Galve	4	4		
2008	Teruel	44117	Gea de Albarracín	-2	3	1	5
2008	Teruel	44118	Ginebrosa (La)	0	1		1
2008	Teruel	44120	Guadalaviar	-4	2		6
2008	Teruel	44122	Híjar	-17	18	11	35
2008	Teruel	44126	Iglesuela del Cid (La)	-2	5	1	7
2008	Teruel	44129	Jatiel	-1	1		2
2008	Teruel	44137	Linares de Mora	-4	1		5
2008	Teruel	44138	Loscos	-6	1		7
2008	Teruel	44141	Lledó	0	1	1	1
2008	Teruel	44143	Manzanera	-2	2	1	4
2008	Teruel	44144	Martín del Río	-4	2	2	6
2008	Teruel	44145	Mas de las Matas	-8	8	5	16
2008	Teruel	44146	Mata de los Olmos (La)	-1	2		3
2008	Teruel	44147	Mazaleón	-1	8		9
2008	Teruel	44149	Mirambel	1	3		2
2008	Teruel	44153	Monreal del Campo	-13	26	8	39
2008	Teruel	44154	Monroyo	-2	6	2	8
2008	Teruel	44155	Montalbán	-5	13	6	18
2008	Teruel	44156	Monteagudo del Castillo	-1	1		2
2008	Teruel	44158	Mora de Rubielos	8	23	7	15
2008	Teruel	44159	Moscardón	5	5		
2008	Teruel	44160	Mosqueruela	-8	1		9
2008	Teruel	44161	Muniesa	-6	6	1	12
2008	Teruel	44168	Odón	-4	1		5
2008	Teruel	44169	Ojos Negros	-7	2	1	9
2008	Teruel	44171	Olba	3	4		1
2008	Teruel	44172	Oliete	-11	1		12
2008	Teruel	44174	Orihuela del Tremedal	-6	3		9
2008	Teruel	44176	Palomar de Arroyos	-1	1		2
2008	Teruel	44177	Pancrudo	-2	1		3
2008	Teruel	44179	Peñarroya de Tastavins	-1	6		7
2008	Teruel	44185	Pobo (El)	-4	1		5
2008	Teruel	44187	Portellada (La)	-2	1	3	3
2008	Teruel	44191	Puebla de Híjar (La)	5	13	1	8
2008	Teruel	44192	Puebla de Valverde (La)	1	5		4
2008	Teruel	44193	Puertomingalvo	2	3		1
2008	Teruel	44194	Ráfales	-2	2		4
2008	Teruel	44198	Royuela	1	2	1	1
2008	Teruel	44201	Rubielos de Mora	-3	4	2	7
2008	Teruel	44205	Samper de Calanda	-10	3		13
2008	Teruel	44209	Santa Eulalia	-11	4	3	15
2008	Teruel	44210	Sarrión	1	8		7
2008	Teruel	44212	Seno	1	1		
2008	Teruel	44215	Terriente	0	3		3
2008	Teruel	44216	Teruel	35	362	143	327
2008	Teruel	44219	Tornos	-2	1		3
2008	Teruel	44220	Torralba de los Sisones	1	1		
2008	Teruel	44223	Torre de Arcas	1	1		
2008	Teruel	44224	Torre de las Arcas	0	1		1
2008	Teruel	44226	Torrelacárcel	-3	1		4
2008	Teruel	44228	Torremocha de Jiloca	-1	1		2
2008	Teruel	44232	Torrijo del Campo	-13	3	2	16
2008	Teruel	44236	Tronchón	2	2		
2008	Teruel	44237	Urrea de Gaén	-6	2		8
2008	Teruel	44238	Utrillas	14	36	16	22
2008	Teruel	44241	Valdealgorfa	-4	3	2	7
2008	Teruel	44244	Valdelinares	-1	1		2
2008	Teruel	44245	Valdeltormo	-7	1	1	8
2008	Teruel	44246	Valderrobres	-19	15	11	34
2008	Teruel	44247	Valjunquera	0	1		1
2008	Teruel	44251	Villafranca del Campo	-8	2		10
2008	Teruel	44261	Villarquemado	-4	8	1	12
2008	Teruel	44262	Villarroya de los Pinares	0	2		2
2008	Teruel	44263	Villastar	-3	4	3	7
2008	Teruel	44264	Villel	1	5	1	4
2008	Zaragoza	50002	Acered	-7	1		8
2008	Zaragoza	50003	Agón	0	1		1
2008	Zaragoza	50004	Aguarón	-21	4	4	25
2008	Zaragoza	50006	Ainzón	-15	8	7	23
2008	Zaragoza	50008	Alagón	-24	67	27	91
2008	Zaragoza	50011	Albeta	-3	1		4
2008	Zaragoza	50017	Alfajarín	6	26	18	20
2008	Zaragoza	50018	Alfamén	11	22	5	11
2008	Zaragoza	50020	Alhama de Aragón	-2	9	1	11
2008	Zaragoza	50022	Almolda (La)	-5	2		7
2008	Zaragoza	50024	Almonacid de la Sierra	-4	4		8
2008	Zaragoza	50025	Almunia de Doña Godina (La)	12	91	20	79
2008	Zaragoza	50026	Alpartir	-1	2	1	3
2008	Zaragoza	50027	Ambel	-1	1	2	2
2008	Zaragoza	50028	Anento	1	1		
2008	Zaragoza	50029	Aniñón	-12	2	3	14
2008	Zaragoza	50031	Aranda de Moncayo	-3	1	1	4
2008	Zaragoza	50034	Ariza	-10	12	3	22
2008	Zaragoza	50038	Ateca	-15	9	2	24
2008	Zaragoza	50039	Azuara	-2	4		6
2008	Zaragoza	50043	Bárboles	0	1	1	1
2008	Zaragoza	50044	Bardallur	0	2	1	2
2008	Zaragoza	50045	Belchite	-16	10	6	26
2008	Zaragoza	50046	Belmonte de Gracián	-6	1		7
2008	Zaragoza	50047	Berdejo	0	2		2
2008	Zaragoza	50051	Biota	-10	4	2	14
