Mes y año	Mes (código)	Mes nombre	Año	Sexo	Temporalidad	Modalidad	orden_modalidad	Grupo de tipo de contrato	Grupo de tipo de contrato	Días duración contrato	Número de contratos	Duración contrato	Duración contrato * 1.00 / Número de contratos	CCAA nombre
Enero 2017	201701	Enero	2017	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	635	0	0	Aragón
Enero 2017	201701	Enero	2017	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	262	9646	36,81679389312977099236641221374045801527	Aragón
Enero 2017	201701	Enero	2017	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	2188	0	0	Aragón
Enero 2017	201701	Enero	2017	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1309	33375	25,49656226126814362108479755538579067991	Aragón
Enero 2017	201701	Enero	2017	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	34	11971	352,088235294117647058823529411764705882	Aragón
Enero 2017	201701	Enero	2017	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	25	8721	348,84	Aragón
Enero 2017	201701	Enero	2017	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	46	0	0	Aragón
Enero 2017	201701	Enero	2017	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	62	82037	1323,177419354838709677419354838709677419	Aragón
Enero 2017	201701	Enero	2017	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	16	19730	1233,125	Aragón
Enero 2017	201701	Enero	2017	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	0	1	0	0	Aragón
Enero 2017	201701	Enero	2017	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	4	1440	360	Aragón
Enero 2017	201701	Enero	2017	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	13	0	0	Aragón
Enero 2017	201701	Enero	2017	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	28	35475	1266,964285714285714285714285714285714286	Aragón
Enero 2017	201701	Enero	2017	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	25	32842	1313,68	Aragón
Enero 2017	201701	Enero	2017	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	0	1	0	0	Aragón
Enero 2017	201701	Enero	2017	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	19	6552	344,842105263157894736842105263157894737	Aragón
Enero 2017	201701	Enero	2017	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	104	25459	244,798076923076923076923076923076923077	Aragón
Enero 2017	201701	Enero	2017	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	27	8439	312,555555555555555555555555555555555556	Aragón
Enero 2017	201701	Enero	2017	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	65	16604	255,446153846153846153846153846153846154	Aragón
Enero 2017	201701	Enero	2017	Hombres	Temporal	Otros	8	Otros	Otros	0	6	0	0	Aragón
Enero 2017	201701	Enero	2017	Hombres	Temporal	Otros	8	Otros	Otros	1	18	1336	74,22222222222222222222222222222222222222	Aragón
Enero 2017	201701	Enero	2017	Hombres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	1	180	180	Aragón
Enero 2017	201701	Enero	2017	Mujeres	Temporal	Otros	8	Otros	Otros	0	5	0	0	Aragón
Enero 2017	201701	Enero	2017	Mujeres	Temporal	Otros	8	Otros	Otros	1	9	582	64,66666666666666666666666666666666666667	Aragón
Enero 2017	201701	Enero	2017	Mujeres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	7	1800	257,142857142857142857142857142857142857	Aragón
Diciembre 2016	201612	Diciembre	2016	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	5704	0	0	Aragón
Diciembre 2016	201612	Diciembre	2016	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1224	80433	65,71323529411764705882352941176470588235	Aragón
Diciembre 2016	201612	Diciembre	2016	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	3883	0	0	Aragón
Diciembre 2016	201612	Diciembre	2016	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1101	58901	53,49772933696639418710263396911898274296	Aragón
Diciembre 2016	201612	Diciembre	2016	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	11	0	0	Aragón
Diciembre 2016	201612	Diciembre	2016	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	11117	327402	29,45057119726544931186471170279751731582	Aragón
Diciembre 2016	201612	Diciembre	2016	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	12	0	0	Aragón
Diciembre 2016	201612	Diciembre	2016	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	9314	286339	30,74286021043590294180803092119390165342	Aragón
Diciembre 2016	201612	Diciembre	2016	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	536	0	0	Aragón
Diciembre 2016	201612	Diciembre	2016	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	285	6455	22,64912280701754385964912280701754385965	Aragón
Diciembre 2016	201612	Diciembre	2016	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	1841	0	0	Aragón
Diciembre 2016	201612	Diciembre	2016	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1683	27067	16,08259061200237670825906120023767082591	Aragón
Diciembre 2016	201612	Diciembre	2016	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	24	8138	339,083333333333333333333333333333333333	Aragón
Diciembre 2016	201612	Diciembre	2016	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	19	6570	345,789473684210526315789473684210526316	Aragón
Diciembre 2016	201612	Diciembre	2016	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	32	0	0	Aragón
Diciembre 2016	201612	Diciembre	2016	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	48	62343	1298,8125	Aragón
Diciembre 2016	201612	Diciembre	2016	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	16	18145	1134,0625	Aragón
Diciembre 2016	201612	Diciembre	2016	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	2	720	360	Aragón
Diciembre 2016	201612	Diciembre	2016	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	7	0	0	Aragón
Diciembre 2016	201612	Diciembre	2016	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	30	39496	1316,533333333333333333333333333333333333	Aragón
Diciembre 2016	201612	Diciembre	2016	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	24	33762	1406,75	Aragón
Diciembre 2016	201612	Diciembre	2016	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	2	720	360	Aragón
Diciembre 2016	201612	Diciembre	2016	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	156	34367	220,301282051282051282051282051282051282	Aragón
Diciembre 2016	201612	Diciembre	2016	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	69	16000	231,884057971014492753623188405797101449	Aragón
Diciembre 2016	201612	Diciembre	2016	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	169	36671	216,988165680473372781065088757396449704	Aragón
Diciembre 2016	201612	Diciembre	2016	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	71	18189	256,183098591549295774647887323943661972	Aragón
Diciembre 2016	201612	Diciembre	2016	Hombres	Temporal	Otros	8	Otros	Otros	0	13	0	0	Aragón
Diciembre 2016	201612	Diciembre	2016	Hombres	Temporal	Otros	8	Otros	Otros	1	9	877	97,44444444444444444444444444444444444444	Aragón
Diciembre 2016	201612	Diciembre	2016	Mujeres	Temporal	Otros	8	Otros	Otros	0	5	0	0	Aragón
Diciembre 2016	201612	Diciembre	2016	Mujeres	Temporal	Otros	8	Otros	Otros	1	4	720	180	Aragón
Diciembre 2016	201612	Diciembre	2016	Mujeres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	4	720	180	Aragón
Noviembre 2016	201611	Noviembre	2016	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	7496	0	0	Aragón
Noviembre 2016	201611	Noviembre	2016	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1392	67517	48,5035919540229885057471264367816091954	Aragón
Noviembre 2016	201611	Noviembre	2016	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	4708	0	0	Aragón
Noviembre 2016	201611	Noviembre	2016	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1146	57260	49,96509598603839441535776614310645724258	Aragón
Noviembre 2016	201611	Noviembre	2016	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	15	0	0	Aragón
Noviembre 2016	201611	Noviembre	2016	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	12281	412059	33,5525608663789593681296311375295171403	Aragón
Noviembre 2016	201611	Noviembre	2016	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	14	0	0	Aragón
Noviembre 2016	201611	Noviembre	2016	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	10548	377659	35,80384907091391733029958285930982176716	Aragón
Noviembre 2016	201611	Noviembre	2016	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	640	0	0	Aragón
Noviembre 2016	201611	Noviembre	2016	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	237	8144	34,36286919831223628691983122362869198312	Aragón
Noviembre 2016	201611	Noviembre	2016	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	2021	0	0	Aragón
Noviembre 2016	201611	Noviembre	2016	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1451	24879	17,14610613370089593383873190902825637491	Aragón
Noviembre 2016	201611	Noviembre	2016	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	34	12240	360	Aragón
Noviembre 2016	201611	Noviembre	2016	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	27	9300	344,444444444444444444444444444444444444	Aragón
Noviembre 2016	201611	Noviembre	2016	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	34	0	0	Aragón
Noviembre 2016	201611	Noviembre	2016	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	74	98842	1335,702702702702702702702702702702702703	Aragón
Noviembre 2016	201611	Noviembre	2016	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	29	32560	1122,758620689655172413793103448275862069	Aragón
Noviembre 2016	201611	Noviembre	2016	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	3	1080	360	Aragón
Noviembre 2016	201611	Noviembre	2016	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	11	0	0	Aragón
Noviembre 2016	201611	Noviembre	2016	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	32	41377	1293,03125	Aragón
Noviembre 2016	201611	Noviembre	2016	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	22	28046	1274,818181818181818181818181818181818182	Aragón
Noviembre 2016	201611	Noviembre	2016	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	5	1800	360	Aragón
Noviembre 2016	201611	Noviembre	2016	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	23	7920	344,347826086956521739130434782608695652	Aragón
Noviembre 2016	201611	Noviembre	2016	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	104	25338	243,634615384615384615384615384615384615	Aragón
Noviembre 2016	201611	Noviembre	2016	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	29	10142	349,724137931034482758620689655172413793	Aragón
Noviembre 2016	201611	Noviembre	2016	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	72	17550	243,75	Aragón
Noviembre 2016	201611	Noviembre	2016	Hombres	Temporal	Otros	8	Otros	Otros	0	5	0	0	Aragón
Noviembre 2016	201611	Noviembre	2016	Hombres	Temporal	Otros	8	Otros	Otros	1	21	3156	150,285714285714285714285714285714285714	Aragón
Noviembre 2016	201611	Noviembre	2016	Hombres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	1	180	180	Aragón
Noviembre 2016	201611	Noviembre	2016	Mujeres	Temporal	Otros	8	Otros	Otros	0	3	0	0	Aragón
Noviembre 2016	201611	Noviembre	2016	Mujeres	Temporal	Otros	8	Otros	Otros	1	16	2640	165	Aragón
Noviembre 2016	201611	Noviembre	2016	Mujeres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	3	720	240	Aragón
Octubre 2016	201610	Octubre	2016	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	8669	0	0	Aragón
Octubre 2016	201610	Octubre	2016	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	2437	131123	53,8050882232252769798933114485022568732	Aragón
Octubre 2016	201610	Octubre	2016	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	5749	0	0	Aragón
Octubre 2016	201610	Octubre	2016	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1825	123889	67,88438356164383561643835616438356164384	Aragón
Octubre 2016	201610	Octubre	2016	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	12	0	0	Aragón
Octubre 2016	201610	Octubre	2016	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	12905	388883	30,13428903525765207283998450213095699341	Aragón
Octubre 2016	201610	Octubre	2016	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	11	0	0	Aragón
Octubre 2016	201610	Octubre	2016	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	10561	364575	34,52087870466811854937979358015339456491	Aragón
Octubre 2016	201610	Octubre	2016	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	676	0	0	Aragón
Octubre 2016	201610	Octubre	2016	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	317	9772	30,82649842271293375394321766561514195584	Aragón
Octubre 2016	201610	Octubre	2016	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	2042	0	0	Aragón
Octubre 2016	201610	Octubre	2016	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1367	33444	24,46525237746891002194586686174103877103	Aragón
Octubre 2016	201610	Octubre	2016	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	37	12808	346,162162162162162162162162162162162162	Aragón
Octubre 2016	201610	Octubre	2016	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	19	6898	363,052631578947368421052631578947368421	Aragón
Octubre 2016	201610	Octubre	2016	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	28	0	0	Aragón
Octubre 2016	201610	Octubre	2016	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	62	77502	1250,032258064516129032258064516129032258	Aragón
Octubre 2016	201610	Octubre	2016	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	27	27883	1032,703703703703703703703703703703703704	Aragón
Octubre 2016	201610	Octubre	2016	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	2	720	360	Aragón
Octubre 2016	201610	Octubre	2016	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	4	0	0	Aragón
Octubre 2016	201610	Octubre	2016	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	22	28976	1317,090909090909090909090909090909090909	Aragón
Octubre 2016	201610	Octubre	2016	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	24	29524	1230,166666666666666666666666666666666667	Aragón
Octubre 2016	201610	Octubre	2016	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	31	10738	346,387096774193548387096774193548387097	Aragón
Octubre 2016	201610	Octubre	2016	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	90	22142	246,022222222222222222222222222222222222	Aragón
Octubre 2016	201610	Octubre	2016	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	20	6660	333	Aragón
Octubre 2016	201610	Octubre	2016	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	101	30753	304,485148514851485148514851485148514851	Aragón
Octubre 2016	201610	Octubre	2016	Hombres	Temporal	Otros	8	Otros	Otros	0	13	0	0	Aragón
Octubre 2016	201610	Octubre	2016	Hombres	Temporal	Otros	8	Otros	Otros	1	17	1631	95,94117647058823529411764705882352941176	Aragón
Octubre 2016	201610	Octubre	2016	Hombres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	3	720	240	Aragón
Octubre 2016	201610	Octubre	2016	Mujeres	Temporal	Otros	8	Otros	Otros	0	20	0	0	Aragón
Octubre 2016	201610	Octubre	2016	Mujeres	Temporal	Otros	8	Otros	Otros	1	11	1534	139,454545454545454545454545454545454545	Aragón
Octubre 2016	201610	Octubre	2016	Mujeres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	4	900	225	Aragón
Septiembre 2016	201609	Septiembre	2016	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	10074	0	0	Aragón
Septiembre 2016	201609	Septiembre	2016	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	2445	124130	50,76891615541922290388548057259713701431	Aragón
Septiembre 2016	201609	Septiembre	2016	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	6062	0	0	Aragón
Septiembre 2016	201609	Septiembre	2016	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1749	124961	71,44711263579188107489994282447112635792	Aragón
Septiembre 2016	201609	Septiembre	2016	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	5	0	0	Aragón
Septiembre 2016	201609	Septiembre	2016	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	14398	470674	32,69023475482705931379358244200583414363	Aragón
Septiembre 2016	201609	Septiembre	2016	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	11	0	0	Aragón
Septiembre 2016	201609	Septiembre	2016	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	10602	400200	37,74759479343520090548953027730616864743	Aragón
Septiembre 2016	201609	Septiembre	2016	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	726	0	0	Aragón
Septiembre 2016	201609	Septiembre	2016	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	329	15509	47,13981762917933130699088145896656534954	Aragón
Septiembre 2016	201609	Septiembre	2016	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	2060	0	0	Aragón
Septiembre 2016	201609	Septiembre	2016	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1266	30717	24,26303317535545023696682464454976303318	Aragón
Septiembre 2016	201609	Septiembre	2016	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	40	14760	369	Aragón
Septiembre 2016	201609	Septiembre	2016	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	19	6506	342,421052631578947368421052631578947368	Aragón
Septiembre 2016	201609	Septiembre	2016	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	53	0	0	Aragón
