Municipio código	Municipio nombre	Año	Votos	Siglas	Candidatura
44138	Loscos	2015	1	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
44138	Loscos	2016	1	EB	ESCAÑOS EN BLANCO
44138	Loscos	2019	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44141	Lledó	2008	1	IU	IZQUIERDA UNIDA-ALTERNATIVA
44141	Lledó	2008	1	FA	FALANGE AUTENTICA
44141	Lledó	2011	1	CHA-IU	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
44141	Lledó	2011	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44141	Lledó	2011	1	PUM+J	POR UN MUNDO MÁS JUSTO
44141	Lledó	2011	1	PIRATA	PARTIDO PIRATA
44141	Lledó	2011	1	UCE	UNIFICACIÓN COMUNISTA DE ESPAÑA
44141	Lledó	2015	1	IU-CHA-UPeC	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
44141	Lledó	2015	1	EB	ESCAÑOS EN BLANCO
44141	Lledó	2015	1	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
44141	Lledó	2019	1	PUM+J	POR UN MUNDO MÁS JUSTO
44142	Maicas	2011	1	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
44142	Maicas	2015	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44142	Maicas	2015	1	RECORTES CERO-GRUPO VERDE	RECORTES CERO-GRUPO VERDE
44142	Maicas	2016	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44142	Maicas	2019	1	VOX	VOX
44143	Manzanera	2008	1	CHA	CHUNTA ARAGONESISTA
44143	Manzanera	2008	1	C's	CIUDADANOS-PARTIDO DE LA CIUDADANIA
44143	Manzanera	2011	1	SXT	SOCIALISTAS POR TERUEL
44143	Manzanera	2015	1	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
44144	Martín del Río	2008	1	IU	IZQUIERDA UNIDA-ALTERNATIVA
44144	Martín del Río	2011	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44144	Martín del Río	2011	1	UCE	UNIFICACIÓN COMUNISTA DE ESPAÑA
44144	Martín del Río	2015	1	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
44144	Martín del Río	2019	1	PYLN	PUYALON
44145	Mas de las Matas	2008	1	LV	LOS VERDES-GRUPO VERDE
44145	Mas de las Matas	2008	1	PUM+J	POR UN MUNDO MAS JUSTO
44145	Mas de las Matas	2015	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44145	Mas de las Matas	2015	1	EB	ESCAÑOS EN BLANCO
44145	Mas de las Matas	2016	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44145	Mas de las Matas	2016	1	Independientes-FIA	INDEPENDIENTES POR ARAGÓN
44146	Mata de los Olmos (La)	2008	1	LV	LOS VERDES-GRUPO VERDE
44146	Mata de los Olmos (La)	2008	1	AES	ALTERNATIVA ESPAÑOLA
44146	Mata de los Olmos (La)	2011	1	EB	ESCAÑOS EN BLANCO
44146	Mata de los Olmos (La)	2011	1	PUM+J	POR UN MUNDO MÁS JUSTO
44146	Mata de los Olmos (La)	2011	1	SXT	SOCIALISTAS POR TERUEL
44146	Mata de los Olmos (La)	2015	1	EB	ESCAÑOS EN BLANCO
44146	Mata de los Olmos (La)	2016	1	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
44146	Mata de los Olmos (La)	2016	1	Independientes-FIA	INDEPENDIENTES POR ARAGÓN
44146	Mata de los Olmos (La)	2019	1	EB	ESCAÑOS EN BLANCO
44146	Mata de los Olmos (La)	2019	1	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
44147	Mazaleón	2015	1	EB	ESCAÑOS EN BLANCO
44147	Mazaleón	2015	1	RECORTES CERO-GRUPO VERDE	RECORTES CERO-GRUPO VERDE
44147	Mazaleón	2015	1	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
44147	Mazaleón	2016	1	RECORTES CERO-GRUPO VERDE	RECORTES CERO-GRUPO VERDE
44147	Mazaleón	2016	1	FE de las JONS	FALANGE ESPAÑOLA DE LAS JONS
44147	Mazaleón	2019	1	PUM+J	POR UN MUNDO MÁS JUSTO
44147	Mazaleón	2019	1	PYLN	PUYALON
44148	Mezquita de Jarque	2011	1	PUM+J	POR UN MUNDO MÁS JUSTO
44149	Mirambel	2008	1	CHA	CHUNTA ARAGONESISTA
44149	Mirambel	2008	1	IU	IZQUIERDA UNIDA-ALTERNATIVA
44149	Mirambel	2011	1	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
44149	Mirambel	2011	1	EB	ESCAÑOS EN BLANCO
44149	Mirambel	2011	1	PIRATA	PARTIDO PIRATA
44149	Mirambel	2015	1	EB	ESCAÑOS EN BLANCO
44149	Mirambel	2015	1	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
44149	Mirambel	2019	1	EB	ESCAÑOS EN BLANCO
44149	Mirambel	2019	1	RECORTES CERO-GV	RECORTES CERO-GRUPO VERDE
44150	Miravete de la Sierra	2011	1	CHA-IU	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
44150	Miravete de la Sierra	2015	1	IU-CHA-UPeC	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
44150	Miravete de la Sierra	2015	1	EB	ESCAÑOS EN BLANCO
44150	Miravete de la Sierra	2015	1	TA	TIERRA ARAGONESA
44150	Miravete de la Sierra	2019	1	PODEMOS-IU-EQUO	UNIDAS PODEMOS
44150	Miravete de la Sierra	2019	1	VOX	VOX
44151	Molinos	2008	1	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
44151	Molinos	2011	1	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
44151	Molinos	2011	1	UCE	UNIFICACIÓN COMUNISTA DE ESPAÑA
44151	Molinos	2015	1	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
44151	Molinos	2016	1	RECORTES CERO-GRUPO VERDE	RECORTES CERO-GRUPO VERDE
44151	Molinos	2019	1	EB	ESCAÑOS EN BLANCO
44151	Molinos	2019	1	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
44152	Monforte de Moyuela	2011	1	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
44152	Monforte de Moyuela	2016	1	PSOE	PARTIDO SOCIALISTA OBRERO ESPAÑOL
44152	Monforte de Moyuela	2016	1	PODEMOS-IU-EQUO	UNIDOS PODEMOS EN ARAGÓN
44152	Monforte de Moyuela	2019	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44152	Monforte de Moyuela	2019	1	PYLN	PUYALON
44153	Monreal del Campo	2008	1	FA	FALANGE AUTENTICA
44153	Monreal del Campo	2008	1	E-2000	ESPAÑA 2000
44153	Monreal del Campo	2011	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44153	Monreal del Campo	2016	1	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
44153	Monreal del Campo	2016	1	FE de las JONS	FALANGE ESPAÑOLA DE LAS JONS
44154	Monroyo	2008	1	LV	LOS VERDES-GRUPO VERDE
44154	Monroyo	2008	1	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
44154	Monroyo	2011	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44154	Monroyo	2011	1	SXT	SOCIALISTAS POR TERUEL
44154	Monroyo	2015	1	RECORTES CERO-GRUPO VERDE	RECORTES CERO-GRUPO VERDE
44154	Monroyo	2016	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44155	Montalbán	2008	1	UPyD	UNION PROGRESO Y DEMOCRACIA
44155	Montalbán	2008	1	C's	CIUDADANOS-PARTIDO DE LA CIUDADANIA
44155	Montalbán	2008	1	FE de las JONS	FALANGE ESPAÑOLA DE LAS JONS
44155	Montalbán	2008	1	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
44155	Montalbán	2011	1	PIRATA	PARTIDO PIRATA
44155	Montalbán	2011	1	UCE	UNIFICACIÓN COMUNISTA DE ESPAÑA
44155	Montalbán	2015	1	EB	ESCAÑOS EN BLANCO
44155	Montalbán	2016	1	FE de las JONS	FALANGE ESPAÑOLA DE LAS JONS
44155	Montalbán	2016	1	UDT	UNIÓN DE TODOS
44155	Montalbán	2019	1	PYLN	PUYALON
44156	Monteagudo del Castillo	2011	1	UCE	UNIFICACIÓN COMUNISTA DE ESPAÑA
44156	Monteagudo del Castillo	2015	1	IU-CHA-UPeC	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
44156	Monteagudo del Castillo	2016	1	PODEMOS-IU-EQUO	UNIDOS PODEMOS EN ARAGÓN
44156	Monteagudo del Castillo	2016	1	EB	ESCAÑOS EN BLANCO
44157	Monterde de Albarracín	2011	1	UCE	UNIFICACIÓN COMUNISTA DE ESPAÑA
44157	Monterde de Albarracín	2016	1	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
44158	Mora de Rubielos	2008	1	UPyD	UNION PROGRESO Y DEMOCRACIA
44158	Mora de Rubielos	2008	1	LV	LOS VERDES-GRUPO VERDE
44158	Mora de Rubielos	2008	1	C's	CIUDADANOS-PARTIDO DE LA CIUDADANIA
44158	Mora de Rubielos	2011	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44158	Mora de Rubielos	2011	1	PIRATA	PARTIDO PIRATA
44158	Mora de Rubielos	2015	1	RECORTES CERO-GRUPO VERDE	RECORTES CERO-GRUPO VERDE
44158	Mora de Rubielos	2015	1	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
44158	Mora de Rubielos	2016	1	EB	ESCAÑOS EN BLANCO
44158	Mora de Rubielos	2016	1	RECORTES CERO-GRUPO VERDE	RECORTES CERO-GRUPO VERDE
44158	Mora de Rubielos	2016	1	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
44158	Mora de Rubielos	2016	1	MAS	MOVIMIENTO ARAGONÉS SOCIAL
44158	Mora de Rubielos	2019	1	EB	ESCAÑOS EN BLANCO
44158	Mora de Rubielos	2019	1	PUM+J	POR UN MUNDO MÁS JUSTO
44158	Mora de Rubielos	2019	1	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
44159	Moscardón	2008	1	LV	LOS VERDES-GRUPO VERDE
44159	Moscardón	2015	1	RECORTES CERO-GRUPO VERDE	RECORTES CERO-GRUPO VERDE
44159	Moscardón	2015	1	TA	TIERRA ARAGONESA
44159	Moscardón	2019	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44160	Mosqueruela	2008	1	UPyD	UNION PROGRESO Y DEMOCRACIA
44160	Mosqueruela	2011	1	PUM+J	POR UN MUNDO MÁS JUSTO
44160	Mosqueruela	2015	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44160	Mosqueruela	2015	1	EB	ESCAÑOS EN BLANCO
44160	Mosqueruela	2016	1	EB	ESCAÑOS EN BLANCO
44160	Mosqueruela	2019	1	RECORTES CERO-GV	RECORTES CERO-GRUPO VERDE
44161	Muniesa	2008	1	UPyD	UNION PROGRESO Y DEMOCRACIA
44161	Muniesa	2008	1	PACMA	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
44161	Muniesa	2016	1	FE de las JONS	FALANGE ESPAÑOLA DE LAS JONS
44161	Muniesa	2019	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44161	Muniesa	2019	1	RECORTES CERO-GV	RECORTES CERO-GRUPO VERDE
44163	Noguera de Albarracín	2008	1	CHA	CHUNTA ARAGONESISTA
44163	Noguera de Albarracín	2011	1	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
44163	Noguera de Albarracín	2011	1	PUM+J	POR UN MUNDO MÁS JUSTO
44164	Nogueras	2008	1	CHA	CHUNTA ARAGONESISTA
44164	Nogueras	2011	1	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
44164	Nogueras	2011	1	PUM+J	POR UN MUNDO MÁS JUSTO
44164	Nogueras	2019	1	Cs	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
44164	Nogueras	2019	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44164	Nogueras	2019	1	PYLN	PUYALON
44165	Nogueruelas	2008	1	CHA	CHUNTA ARAGONESISTA
44165	Nogueruelas	2008	1	UPyD	UNION PROGRESO Y DEMOCRACIA
44165	Nogueruelas	2008	1	C's	CIUDADANOS-PARTIDO DE LA CIUDADANIA
44165	Nogueruelas	2011	1	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
44165	Nogueruelas	2011	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44165	Nogueruelas	2015	1	EB	ESCAÑOS EN BLANCO
44167	Obón	2008	1	PAR	PARTIDO ARAGONES
44167	Obón	2008	1	CHA	CHUNTA ARAGONESISTA
44167	Obón	2008	1	UPyD	UNION PROGRESO Y DEMOCRACIA
44167	Obón	2016	1	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
44167	Obón	2016	1	Independientes-FIA	INDEPENDIENTES POR ARAGÓN
44167	Obón	2019	1	EB	ESCAÑOS EN BLANCO
44168	Odón	2008	1	IU	IZQUIERDA UNIDA-ALTERNATIVA
44168	Odón	2008	1	UPyD	UNION PROGRESO Y DEMOCRACIA
44168	Odón	2008	1	C's	CIUDADANOS-PARTIDO DE LA CIUDADANIA
44168	Odón	2015	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44168	Odón	2019	1	EB	ESCAÑOS EN BLANCO
44168	Odón	2019	1	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
44169	Ojos Negros	2008	1	IU	IZQUIERDA UNIDA-ALTERNATIVA
44169	Ojos Negros	2008	1	PACMA	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
44169	Ojos Negros	2011	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44169	Ojos Negros	2015	1	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
44169	Ojos Negros	2015	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44169	Ojos Negros	2016	1	RECORTES CERO-GRUPO VERDE	RECORTES CERO-GRUPO VERDE
44169	Ojos Negros	2016	1	UDT	UNIÓN DE TODOS
44171	Olba	2008	1	UPyD	UNION PROGRESO Y DEMOCRACIA
44171	Olba	2008	1	LV	LOS VERDES-GRUPO VERDE
44171	Olba	2008	1	PACMA	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
44171	Olba	2015	1	RECORTES CERO-GRUPO VERDE	RECORTES CERO-GRUPO VERDE
44171	Olba	2016	1	UDT	UNIÓN DE TODOS
44172	Oliete	2008	1	pCUA	PARTIDO CIUDADANOS UNIDOS DE ARAGON
44172	Oliete	2015	1	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
44172	Oliete	2016	1	FE de las JONS	FALANGE ESPAÑOLA DE LAS JONS
44172	Oliete	2019	1	RECORTES CERO-GV	RECORTES CERO-GRUPO VERDE
44173	Olmos (Los)	2008	1	UPyD	UNION PROGRESO Y DEMOCRACIA
44173	Olmos (Los)	2008	1	LV	LOS VERDES-GRUPO VERDE
44173	Olmos (Los)	2008	1	C's	CIUDADANOS-PARTIDO DE LA CIUDADANIA
44173	Olmos (Los)	2011	1	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
44174	Orihuela del Tremedal	2011	1	EB	ESCAÑOS EN BLANCO
44174	Orihuela del Tremedal	2015	1	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
44174	Orihuela del Tremedal	2015	1	EB	ESCAÑOS EN BLANCO
44174	Orihuela del Tremedal	2016	1	RECORTES CERO-GRUPO VERDE	RECORTES CERO-GRUPO VERDE
44175	Orrios	2008	1	CHA	CHUNTA ARAGONESISTA
44175	Orrios	2011	1	PIRATA	PARTIDO PIRATA
44175	Orrios	2015	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44175	Orrios	2016	1	EB	ESCAÑOS EN BLANCO
44176	Palomar de Arroyos	2008	1	IU	IZQUIERDA UNIDA-ALTERNATIVA
44176	Palomar de Arroyos	2008	1	UPyD	UNION PROGRESO Y DEMOCRACIA
44176	Palomar de Arroyos	2015	1	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
44176	Palomar de Arroyos	2015	1	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
44176	Palomar de Arroyos	2016	1	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
44177	Pancrudo	2011	1	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
44177	Pancrudo	2011	1	UCE	UNIFICACIÓN COMUNISTA DE ESPAÑA
44177	Pancrudo	2015	1	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
44177	Pancrudo	2015	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44177	Pancrudo	2015	1	EB	ESCAÑOS EN BLANCO
44178	Parras de Castellote (Las)	2015	1	IU-CHA-UPeC	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
44178	Parras de Castellote (Las)	2019	1	PODEMOS-IU-EQUO	UNIDAS PODEMOS
44179	Peñarroya de Tastavins	2008	1	LV	LOS VERDES-GRUPO VERDE
44179	Peñarroya de Tastavins	2008	1	C's	CIUDADANOS-PARTIDO DE LA CIUDADANIA
44179	Peñarroya de Tastavins	2015	1	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
44179	Peñarroya de Tastavins	2016	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44179	Peñarroya de Tastavins	2016	1	MAS	MOVIMIENTO ARAGONÉS SOCIAL
44179	Peñarroya de Tastavins	2019	1	PYLN	PUYALON
44180	Peracense	2008	1	PAR	PARTIDO ARAGONES
44180	Peracense	2008	1	FE de las JONS	FALANGE ESPAÑOLA DE LAS JONS
44180	Peracense	2011	1	CHA-IU	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
44180	Peracense	2015	1	PCTE	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
44180	Peracense	2016	1	PODEMOS-IU-EQUO	UNIDOS PODEMOS EN ARAGÓN
44180	Peracense	2019	1	PODEMOS-IU-EQUO	UNIDAS PODEMOS
44180	Peracense	2019	1	EB	ESCAÑOS EN BLANCO
44181	Peralejos	2008	1	CHA	CHUNTA ARAGONESISTA
44181	Peralejos	2011	1	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
44181	Peralejos	2011	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44181	Peralejos	2015	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44181	Peralejos	2015	1	RECORTES CERO-GRUPO VERDE	RECORTES CERO-GRUPO VERDE
44181	Peralejos	2019	1	PODEMOS-IU-EQUO	UNIDAS PODEMOS
44182	Perales del Alfambra	2008	1	IU	IZQUIERDA UNIDA-ALTERNATIVA
44182	Perales del Alfambra	2008	1	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
44182	Perales del Alfambra	2011	1	EB	ESCAÑOS EN BLANCO
44182	Perales del Alfambra	2015	1	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
44182	Perales del Alfambra	2015	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44182	Perales del Alfambra	2015	1	EB	ESCAÑOS EN BLANCO
44182	Perales del Alfambra	2015	1	RECORTES CERO-GRUPO VERDE	RECORTES CERO-GRUPO VERDE
44182	Perales del Alfambra	2016	1	EB	ESCAÑOS EN BLANCO
44182	Perales del Alfambra	2019	1	EB	ESCAÑOS EN BLANCO
44183	Pitarque	2008	1	C's	CIUDADANOS-PARTIDO DE LA CIUDADANIA
44183	Pitarque	2008	1	AES	ALTERNATIVA ESPAÑOLA
44183	Pitarque	2015	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44183	Pitarque	2019	1	PODEMOS-IU-EQUO	UNIDAS PODEMOS
44184	Plou	2008	1	AuN	ALIANZA NACIONAL
44184	Plou	2015	1	ALTOARAGONenCOMUN	Alto Aragón en Común
44184	Plou	2016	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44184	Plou	2019	1	PODEMOS-IU-EQUO	UNIDAS PODEMOS
44184	Plou	2019	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44185	Pobo (El)	2008	1	PAR	PARTIDO ARAGONES
44185	Pobo (El)	2008	1	IU	IZQUIERDA UNIDA-ALTERNATIVA
44185	Pobo (El)	2011	1	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
44187	Portellada (La)	2008	1	CHA	CHUNTA ARAGONESISTA
44187	Portellada (La)	2008	1	C's	CIUDADANOS-PARTIDO DE LA CIUDADANIA
44187	Portellada (La)	2008	1	FE de las JONS	FALANGE ESPAÑOLA DE LAS JONS
44187	Portellada (La)	2011	1	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
44187	Portellada (La)	2011	1	SXT	SOCIALISTAS POR TERUEL
44187	Portellada (La)	2015	1	IU-CHA-UPeC	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
44187	Portellada (La)	2015	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44189	Pozondón	2011	1	PUM+J	POR UN MUNDO MÁS JUSTO
44189	Pozondón	2015	1	IU-CHA-UPeC	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
44189	Pozondón	2015	1	EB	ESCAÑOS EN BLANCO
44189	Pozondón	2016	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44189	Pozondón	2019	1	RECORTES CERO-GV	RECORTES CERO-GRUPO VERDE
44190	Pozuel del Campo	2015	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44190	Pozuel del Campo	2016	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44190	Pozuel del Campo	2019	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44190	Pozuel del Campo	2019	1	EB	ESCAÑOS EN BLANCO
44190	Pozuel del Campo	2019	1	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
44191	Puebla de Híjar (La)	2008	1	PUM+J	POR UN MUNDO MAS JUSTO
44191	Puebla de Híjar (La)	2011	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44191	Puebla de Híjar (La)	2011	1	EB	ESCAÑOS EN BLANCO
44191	Puebla de Híjar (La)	2015	1	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
44191	Puebla de Híjar (La)	2016	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44191	Puebla de Híjar (La)	2019	1	EB	ESCAÑOS EN BLANCO
44191	Puebla de Híjar (La)	2019	1	PUM+J	POR UN MUNDO MÁS JUSTO
44192	Puebla de Valverde (La)	2008	1	LV	LOS VERDES-GRUPO VERDE
44192	Puebla de Valverde (La)	2008	1	PACMA	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
44192	Puebla de Valverde (La)	2015	1	EB	ESCAÑOS EN BLANCO
44192	Puebla de Valverde (La)	2016	1	EB	ESCAÑOS EN BLANCO
44192	Puebla de Valverde (La)	2016	1	RECORTES CERO-GRUPO VERDE	RECORTES CERO-GRUPO VERDE
44192	Puebla de Valverde (La)	2016	1	MAS	MOVIMIENTO ARAGONÉS SOCIAL
44192	Puebla de Valverde (La)	2016	1	FE de las JONS	FALANGE ESPAÑOLA DE LAS JONS
44192	Puebla de Valverde (La)	2019	1	EB	ESCAÑOS EN BLANCO
44192	Puebla de Valverde (La)	2019	1	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
44193	Puertomingalvo	2008	1	UPyD	UNION PROGRESO Y DEMOCRACIA
44193	Puertomingalvo	2008	1	LV	LOS VERDES-GRUPO VERDE
44193	Puertomingalvo	2008	1	PSD-FIA	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
44193	Puertomingalvo	2011	1	SXT	SOCIALISTAS POR TERUEL
44193	Puertomingalvo	2015	1	IU-CHA-UPeC	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
44193	Puertomingalvo	2016	1	FE de las JONS	FALANGE ESPAÑOLA DE LAS JONS
44194	Ráfales	2011	1	PUM+J	POR UN MUNDO MÁS JUSTO
44194	Ráfales	2011	1	PIRATA	PARTIDO PIRATA
44194	Ráfales	2015	1	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
44194	Ráfales	2016	1	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
44195	Rillo	2011	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44195	Rillo	2011	1	EB	ESCAÑOS EN BLANCO
44195	Rillo	2011	1	SXT	SOCIALISTAS POR TERUEL
44195	Rillo	2015	1	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
44195	Rillo	2015	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44195	Rillo	2015	1	EB	ESCAÑOS EN BLANCO
44195	Rillo	2019	1	PODEMOS-IU-EQUO	UNIDAS PODEMOS
44195	Rillo	2019	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44196	Riodeva	2008	1	PSD-FIA	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
44196	Riodeva	2011	1	UPyD	UNIÓN PROGRESO Y DEMOCRACIA
44196	Riodeva	2015	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44196	Riodeva	2015	1	EB	ESCAÑOS EN BLANCO
44196	Riodeva	2016	1	EB	ESCAÑOS EN BLANCO
44196	Riodeva	2019	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44197	Ródenas	2008	1	PAR	PARTIDO ARAGONES
44197	Ródenas	2015	1	PACMA	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
44197	Ródenas	2016	1	C's	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
44197	Ródenas	2019	1	Cs	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
44197	Ródenas	2019	1	EB	ESCAÑOS EN BLANCO
44198	Royuela	2008	1	PCPE	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
