Mes y año	Mes (código)	Provincia código	Provincia nombre	Sector código	Sector descripción	Sexo	Número de contratos
Mayo 2018	201805	50	Zaragoza	4	Servicios	Hombres	12797
Mayo 2018	201805	50	Zaragoza	4	Servicios	Mujeres	15621
Abril 2018	201804	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	895
Abril 2018	201804	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	185
Abril 2018	201804	22	Huesca	2	Industria y energía	Hombres	490
Abril 2018	201804	22	Huesca	2	Industria y energía	Mujeres	171
Abril 2018	201804	22	Huesca	3	Construcción	Hombres	359
Abril 2018	201804	22	Huesca	3	Construcción	Mujeres	20
Abril 2018	201804	22	Huesca	4	Servicios	Hombres	2224
Abril 2018	201804	22	Huesca	4	Servicios	Mujeres	2693
Abril 2018	201804	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	220
Abril 2018	201804	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	21
Abril 2018	201804	44	Teruel	2	Industria y energía	Hombres	981
Abril 2018	201804	44	Teruel	2	Industria y energía	Mujeres	236
Abril 2018	201804	44	Teruel	3	Construcción	Hombres	198
Abril 2018	201804	44	Teruel	3	Construcción	Mujeres	10
Abril 2018	201804	44	Teruel	4	Servicios	Hombres	1268
Abril 2018	201804	44	Teruel	4	Servicios	Mujeres	1523
Abril 2018	201804	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	1791
Abril 2018	201804	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	539
Abril 2018	201804	50	Zaragoza	2	Industria y energía	Hombres	5084
Abril 2018	201804	50	Zaragoza	2	Industria y energía	Mujeres	3189
Abril 2018	201804	50	Zaragoza	3	Construcción	Hombres	1245
Abril 2018	201804	50	Zaragoza	3	Construcción	Mujeres	89
Abril 2018	201804	50	Zaragoza	4	Servicios	Hombres	10478
Abril 2018	201804	50	Zaragoza	4	Servicios	Mujeres	13271
Marzo 2018	201803	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	549
Marzo 2018	201803	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	88
Marzo 2018	201803	22	Huesca	2	Industria y energía	Hombres	481
Marzo 2018	201803	22	Huesca	2	Industria y energía	Mujeres	142
Marzo 2018	201803	22	Huesca	3	Construcción	Hombres	381
Marzo 2018	201803	22	Huesca	3	Construcción	Mujeres	23
Marzo 2018	201803	22	Huesca	4	Servicios	Hombres	2213
Marzo 2018	201803	22	Huesca	4	Servicios	Mujeres	2725
Marzo 2018	201803	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	199
Marzo 2018	201803	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	27
Marzo 2018	201803	44	Teruel	2	Industria y energía	Hombres	1112
Marzo 2018	201803	44	Teruel	2	Industria y energía	Mujeres	279
Marzo 2018	201803	44	Teruel	3	Construcción	Hombres	168
Marzo 2018	201803	44	Teruel	3	Construcción	Mujeres	15
Marzo 2018	201803	44	Teruel	4	Servicios	Hombres	1151
Marzo 2018	201803	44	Teruel	4	Servicios	Mujeres	1580
Marzo 2018	201803	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	1201
Marzo 2018	201803	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	308
Marzo 2018	201803	50	Zaragoza	2	Industria y energía	Hombres	5161
Marzo 2018	201803	50	Zaragoza	2	Industria y energía	Mujeres	2706
Marzo 2018	201803	50	Zaragoza	3	Construcción	Hombres	1223
Marzo 2018	201803	50	Zaragoza	3	Construcción	Mujeres	75
Marzo 2018	201803	50	Zaragoza	4	Servicios	Hombres	9933
Marzo 2018	201803	50	Zaragoza	4	Servicios	Mujeres	12690
Febrero 2018	201802	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	576
Febrero 2018	201802	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	64
Febrero 2018	201802	22	Huesca	2	Industria y energía	Hombres	478
Febrero 2018	201802	22	Huesca	2	Industria y energía	Mujeres	123
Febrero 2018	201802	22	Huesca	3	Construcción	Hombres	341
Febrero 2018	201802	22	Huesca	3	Construcción	Mujeres	16
Febrero 2018	201802	22	Huesca	4	Servicios	Hombres	2099
Febrero 2018	201802	22	Huesca	4	Servicios	Mujeres	2631
Febrero 2018	201802	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	184
Febrero 2018	201802	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	15
Febrero 2018	201802	44	Teruel	2	Industria y energía	Hombres	962
Febrero 2018	201802	44	Teruel	2	Industria y energía	Mujeres	239
Febrero 2018	201802	44	Teruel	3	Construcción	Hombres	198
Febrero 2018	201802	44	Teruel	3	Construcción	Mujeres	11
Febrero 2018	201802	44	Teruel	4	Servicios	Hombres	877
Febrero 2018	201802	44	Teruel	4	Servicios	Mujeres	1188
Febrero 2018	201802	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	1178
Febrero 2018	201802	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	256
Febrero 2018	201802	50	Zaragoza	2	Industria y energía	Hombres	4965
Febrero 2018	201802	50	Zaragoza	2	Industria y energía	Mujeres	2990
Febrero 2018	201802	50	Zaragoza	3	Construcción	Hombres	1454
Febrero 2018	201802	50	Zaragoza	3	Construcción	Mujeres	73
Febrero 2018	201802	50	Zaragoza	4	Servicios	Hombres	9529
Febrero 2018	201802	50	Zaragoza	4	Servicios	Mujeres	12294
Enero 2018	201801	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	606
Enero 2018	201801	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	67
Enero 2018	201801	22	Huesca	2	Industria y energía	Hombres	484
Enero 2018	201801	22	Huesca	2	Industria y energía	Mujeres	172
Enero 2018	201801	22	Huesca	3	Construcción	Hombres	336
Enero 2018	201801	22	Huesca	3	Construcción	Mujeres	16
Enero 2018	201801	22	Huesca	4	Servicios	Hombres	2263
Enero 2018	201801	22	Huesca	4	Servicios	Mujeres	2848
Enero 2018	201801	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	164
Enero 2018	201801	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	21
Enero 2018	201801	44	Teruel	2	Industria y energía	Hombres	1064
Enero 2018	201801	44	Teruel	2	Industria y energía	Mujeres	261
Enero 2018	201801	44	Teruel	3	Construcción	Hombres	179
Enero 2018	201801	44	Teruel	3	Construcción	Mujeres	10
Enero 2018	201801	44	Teruel	4	Servicios	Hombres	751
Enero 2018	201801	44	Teruel	4	Servicios	Mujeres	1168
Enero 2018	201801	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	1173
Enero 2018	201801	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	177
Enero 2018	201801	50	Zaragoza	2	Industria y energía	Hombres	6472
Enero 2018	201801	50	Zaragoza	2	Industria y energía	Mujeres	3301
Enero 2018	201801	50	Zaragoza	3	Construcción	Hombres	1440
Enero 2018	201801	50	Zaragoza	3	Construcción	Mujeres	106
Enero 2018	201801	50	Zaragoza	4	Servicios	Hombres	10597
Enero 2018	201801	50	Zaragoza	4	Servicios	Mujeres	12695
Diciembre 2017	201712	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	509
Diciembre 2017	201712	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	73
Diciembre 2017	201712	22	Huesca	2	Industria y energía	Hombres	252
Diciembre 2017	201712	22	Huesca	2	Industria y energía	Mujeres	59
Diciembre 2017	201712	22	Huesca	3	Construcción	Hombres	230
Diciembre 2017	201712	22	Huesca	3	Construcción	Mujeres	11
Diciembre 2017	201712	22	Huesca	4	Servicios	Hombres	2651
Diciembre 2017	201712	22	Huesca	4	Servicios	Mujeres	3140
Diciembre 2017	201712	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	112
Diciembre 2017	201712	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	11
Diciembre 2017	201712	44	Teruel	2	Industria y energía	Hombres	1110
Diciembre 2017	201712	44	Teruel	2	Industria y energía	Mujeres	256
Diciembre 2017	201712	44	Teruel	3	Construcción	Hombres	112
Diciembre 2017	201712	44	Teruel	3	Construcción	Mujeres	9
Diciembre 2017	201712	44	Teruel	4	Servicios	Hombres	698
Diciembre 2017	201712	44	Teruel	4	Servicios	Mujeres	1261
Diciembre 2017	201712	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	910
Diciembre 2017	201712	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	163
Diciembre 2017	201712	50	Zaragoza	2	Industria y energía	Hombres	4932
Diciembre 2017	201712	50	Zaragoza	2	Industria y energía	Mujeres	2887
Diciembre 2017	201712	50	Zaragoza	3	Construcción	Hombres	963
Diciembre 2017	201712	50	Zaragoza	3	Construcción	Mujeres	66
Diciembre 2017	201712	50	Zaragoza	4	Servicios	Hombres	9613
Diciembre 2017	201712	50	Zaragoza	4	Servicios	Mujeres	12215
Noviembre 2017	201711	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	840
Noviembre 2017	201711	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	97
Noviembre 2017	201711	22	Huesca	2	Industria y energía	Hombres	423
Noviembre 2017	201711	22	Huesca	2	Industria y energía	Mujeres	159
Noviembre 2017	201711	22	Huesca	3	Construcción	Hombres	392
Noviembre 2017	201711	22	Huesca	3	Construcción	Mujeres	23
Noviembre 2017	201711	22	Huesca	4	Servicios	Hombres	1805
Noviembre 2017	201711	22	Huesca	4	Servicios	Mujeres	2497
Noviembre 2017	201711	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	195
Noviembre 2017	201711	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	31
Noviembre 2017	201711	44	Teruel	2	Industria y energía	Hombres	1103
Noviembre 2017	201711	44	Teruel	2	Industria y energía	Mujeres	255
Noviembre 2017	201711	44	Teruel	3	Construcción	Hombres	250
Noviembre 2017	201711	44	Teruel	3	Construcción	Mujeres	11
Noviembre 2017	201711	44	Teruel	4	Servicios	Hombres	875
Noviembre 2017	201711	44	Teruel	4	Servicios	Mujeres	1439
Noviembre 2017	201711	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	1680
Noviembre 2017	201711	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	359
Noviembre 2017	201711	50	Zaragoza	2	Industria y energía	Hombres	5550
Noviembre 2017	201711	50	Zaragoza	2	Industria y energía	Mujeres	3128
Noviembre 2017	201711	50	Zaragoza	3	Construcción	Hombres	1340
Noviembre 2017	201711	50	Zaragoza	3	Construcción	Mujeres	84
Noviembre 2017	201711	50	Zaragoza	4	Servicios	Hombres	11470
Noviembre 2017	201711	50	Zaragoza	4	Servicios	Mujeres	14510
Octubre 2017	201710	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	713
Octubre 2017	201710	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	186
Octubre 2017	201710	22	Huesca	2	Industria y energía	Hombres	440
Octubre 2017	201710	22	Huesca	2	Industria y energía	Mujeres	114
Octubre 2017	201710	22	Huesca	3	Construcción	Hombres	382
Octubre 2017	201710	22	Huesca	3	Construcción	Mujeres	14
Octubre 2017	201710	22	Huesca	4	Servicios	Hombres	2460
Octubre 2017	201710	22	Huesca	4	Servicios	Mujeres	3271
Octubre 2017	201710	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	196
Octubre 2017	201710	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	31
Octubre 2017	201710	44	Teruel	2	Industria y energía	Hombres	1185
Octubre 2017	201710	44	Teruel	2	Industria y energía	Mujeres	306
Octubre 2017	201710	44	Teruel	3	Construcción	Hombres	249
Octubre 2017	201710	44	Teruel	3	Construcción	Mujeres	8
Octubre 2017	201710	44	Teruel	4	Servicios	Hombres	1519
Octubre 2017	201710	44	Teruel	4	Servicios	Mujeres	1647
Octubre 2017	201710	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	1537
Octubre 2017	201710	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	420
Octubre 2017	201710	50	Zaragoza	2	Industria y energía	Hombres	6432
Octubre 2017	201710	50	Zaragoza	2	Industria y energía	Mujeres	3716
Octubre 2017	201710	50	Zaragoza	3	Construcción	Hombres	1384
Octubre 2017	201710	50	Zaragoza	3	Construcción	Mujeres	94
Octubre 2017	201710	50	Zaragoza	4	Servicios	Hombres	14887
Octubre 2017	201710	50	Zaragoza	4	Servicios	Mujeres	17716
Septiembre 2017	201709	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	978
Septiembre 2017	201709	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	186
Septiembre 2017	201709	22	Huesca	2	Industria y energía	Hombres	488
Septiembre 2017	201709	22	Huesca	2	Industria y energía	Mujeres	200
Septiembre 2017	201709	22	Huesca	3	Construcción	Hombres	385
Septiembre 2017	201709	22	Huesca	3	Construcción	Mujeres	22
Septiembre 2017	201709	22	Huesca	4	Servicios	Hombres	2512
Septiembre 2017	201709	22	Huesca	4	Servicios	Mujeres	3223
Septiembre 2017	201709	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	206
Septiembre 2017	201709	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	54
Septiembre 2017	201709	44	Teruel	2	Industria y energía	Hombres	1031
Septiembre 2017	201709	44	Teruel	2	Industria y energía	Mujeres	263
Septiembre 2017	201709	44	Teruel	3	Construcción	Hombres	255
Septiembre 2017	201709	44	Teruel	3	Construcción	Mujeres	10
Septiembre 2017	201709	44	Teruel	4	Servicios	Hombres	1556
Septiembre 2017	201709	44	Teruel	4	Servicios	Mujeres	1948
Septiembre 2017	201709	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	3887
Septiembre 2017	201709	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	1309
Septiembre 2017	201709	50	Zaragoza	2	Industria y energía	Hombres	6614
Septiembre 2017	201709	50	Zaragoza	2	Industria y energía	Mujeres	3464
Septiembre 2017	201709	50	Zaragoza	3	Construcción	Hombres	1352
Septiembre 2017	201709	50	Zaragoza	3	Construcción	Mujeres	82
Septiembre 2017	201709	50	Zaragoza	4	Servicios	Hombres	13801
Septiembre 2017	201709	50	Zaragoza	4	Servicios	Mujeres	17003
Agosto 2017	201708	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	1785
Agosto 2017	201708	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	331
Agosto 2017	201708	22	Huesca	2	Industria y energía	Hombres	483
Agosto 2017	201708	22	Huesca	2	Industria y energía	Mujeres	157
Agosto 2017	201708	22	Huesca	3	Construcción	Hombres	282
Agosto 2017	201708	22	Huesca	3	Construcción	Mujeres	6
Agosto 2017	201708	22	Huesca	4	Servicios	Hombres	2712
Agosto 2017	201708	22	Huesca	4	Servicios	Mujeres	2969
Agosto 2017	201708	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	143
Agosto 2017	201708	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	36
Agosto 2017	201708	44	Teruel	2	Industria y energía	Hombres	811
Agosto 2017	201708	44	Teruel	2	Industria y energía	Mujeres	215
Agosto 2017	201708	44	Teruel	3	Construcción	Hombres	214
Agosto 2017	201708	44	Teruel	3	Construcción	Mujeres	19
Agosto 2017	201708	44	Teruel	4	Servicios	Hombres	1124
Agosto 2017	201708	44	Teruel	4	Servicios	Mujeres	1362
Agosto 2017	201708	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	4856
Agosto 2017	201708	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	1349
Agosto 2017	201708	50	Zaragoza	2	Industria y energía	Hombres	5485
Agosto 2017	201708	50	Zaragoza	2	Industria y energía	Mujeres	2981
Agosto 2017	201708	50	Zaragoza	3	Construcción	Hombres	1407
Agosto 2017	201708	50	Zaragoza	3	Construcción	Mujeres	71
Agosto 2017	201708	50	Zaragoza	4	Servicios	Hombres	11084
Agosto 2017	201708	50	Zaragoza	4	Servicios	Mujeres	12028
Julio 2017	201707	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	2317
Julio 2017	201707	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	487
Julio 2017	201707	22	Huesca	2	Industria y energía	Hombres	565
Julio 2017	201707	22	Huesca	2	Industria y energía	Mujeres	235
Julio 2017	201707	22	Huesca	3	Construcción	Hombres	379
Julio 2017	201707	22	Huesca	3	Construcción	Mujeres	24
Julio 2017	201707	22	Huesca	4	Servicios	Hombres	3696
Julio 2017	201707	22	Huesca	4	Servicios	Mujeres	4067
Julio 2017	201707	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	247
Julio 2017	201707	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	62
Julio 2017	201707	44	Teruel	2	Industria y energía	Hombres	1023
Julio 2017	201707	44	Teruel	2	Industria y energía	Mujeres	270
Julio 2017	201707	44	Teruel	3	Construcción	Hombres	219
Julio 2017	201707	44	Teruel	3	Construcción	Mujeres	11
Julio 2017	201707	44	Teruel	4	Servicios	Hombres	1404
Julio 2017	201707	44	Teruel	4	Servicios	Mujeres	1894
Julio 2017	201707	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	3766
Julio 2017	201707	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	1240
Julio 2017	201707	50	Zaragoza	2	Industria y energía	Hombres	5860
Julio 2017	201707	50	Zaragoza	2	Industria y energía	Mujeres	2797
Julio 2017	201707	50	Zaragoza	3	Construcción	Hombres	1513
Julio 2017	201707	50	Zaragoza	3	Construcción	Mujeres	74
Julio 2017	201707	50	Zaragoza	4	Servicios	Hombres	12574
Julio 2017	201707	50	Zaragoza	4	Servicios	Mujeres	13847
Junio 2017	201706	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	2797
Junio 2017	201706	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	606
Junio 2017	201706	22	Huesca	2	Industria y energía	Hombres	649
Junio 2017	201706	22	Huesca	2	Industria y energía	Mujeres	157
Junio 2017	201706	22	Huesca	3	Construcción	Hombres	369
Junio 2017	201706	22	Huesca	3	Construcción	Mujeres	16
Junio 2017	201706	22	Huesca	4	Servicios	Hombres	3546
Junio 2017	201706	22	Huesca	4	Servicios	Mujeres	4278
Junio 2017	201706	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	274
Junio 2017	201706	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	124
Junio 2017	201706	44	Teruel	2	Industria y energía	Hombres	1053
Junio 2017	201706	44	Teruel	2	Industria y energía	Mujeres	293
Junio 2017	201706	44	Teruel	3	Construcción	Hombres	280
Junio 2017	201706	44	Teruel	3	Construcción	Mujeres	16
Junio 2017	201706	44	Teruel	4	Servicios	Hombres	1352
Junio 2017	201706	44	Teruel	4	Servicios	Mujeres	1597
Junio 2017	201706	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	6440
Junio 2017	201706	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	2068
Junio 2017	201706	50	Zaragoza	2	Industria y energía	Hombres	5814
Junio 2017	201706	50	Zaragoza	2	Industria y energía	Mujeres	3161
Junio 2017	201706	50	Zaragoza	3	Construcción	Hombres	1533
Junio 2017	201706	50	Zaragoza	3	Construcción	Mujeres	88
Junio 2017	201706	50	Zaragoza	4	Servicios	Hombres	13808
Junio 2017	201706	50	Zaragoza	4	Servicios	Mujeres	15885
Mayo 2017	201705	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	4754
Mayo 2017	201705	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	1164
Mayo 2017	201705	22	Huesca	2	Industria y energía	Hombres	466
Mayo 2017	201705	22	Huesca	2	Industria y energía	Mujeres	101
Mayo 2017	201705	22	Huesca	3	Construcción	Hombres	388
Mayo 2017	201705	22	Huesca	3	Construcción	Mujeres	19
Mayo 2017	201705	22	Huesca	4	Servicios	Hombres	2875
Mayo 2017	201705	22	Huesca	4	Servicios	Mujeres	3776
Mayo 2017	201705	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	515
Mayo 2017	201705	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	291
Mayo 2017	201705	44	Teruel	2	Industria y energía	Hombres	1331
Mayo 2017	201705	44	Teruel	2	Industria y energía	Mujeres	290
Mayo 2017	201705	44	Teruel	3	Construcción	Hombres	313
Mayo 2017	201705	44	Teruel	3	Construcción	Mujeres	10
Mayo 2017	201705	44	Teruel	4	Servicios	Hombres	1065
Mayo 2017	201705	44	Teruel	4	Servicios	Mujeres	1461
Mayo 2017	201705	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	7234
Mayo 2017	201705	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	2456
Mayo 2017	201705	50	Zaragoza	2	Industria y energía	Hombres	5753
Mayo 2017	201705	50	Zaragoza	2	Industria y energía	Mujeres	3004
Mayo 2017	201705	50	Zaragoza	3	Construcción	Hombres	1542
Mayo 2017	201705	50	Zaragoza	3	Construcción	Mujeres	97
Mayo 2017	201705	50	Zaragoza	4	Servicios	Hombres	13305
Mayo 2017	201705	50	Zaragoza	4	Servicios	Mujeres	15913
Abril 2017	201704	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	1698
Abril 2017	201704	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	361
Abril 2017	201704	22	Huesca	2	Industria y energía	Hombres	436
Abril 2017	201704	22	Huesca	2	Industria y energía	Mujeres	191
Abril 2017	201704	22	Huesca	3	Construcción	Hombres	287
Abril 2017	201704	22	Huesca	3	Construcción	Mujeres	11
Abril 2017	201704	22	Huesca	4	Servicios	Hombres	2193
Abril 2017	201704	22	Huesca	4	Servicios	Mujeres	2755
Abril 2017	201704	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	202
Abril 2017	201704	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	33
Abril 2017	201704	44	Teruel	2	Industria y energía	Hombres	899
Abril 2017	201704	44	Teruel	2	Industria y energía	Mujeres	221
Abril 2017	201704	44	Teruel	3	Construcción	Hombres	166
Abril 2017	201704	44	Teruel	3	Construcción	Mujeres	10
Abril 2017	201704	44	Teruel	4	Servicios	Hombres	1695
Abril 2017	201704	44	Teruel	4	Servicios	Mujeres	1739
Abril 2017	201704	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	2804
Abril 2017	201704	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	674
Abril 2017	201704	50	Zaragoza	2	Industria y energía	Hombres	4681
Abril 2017	201704	50	Zaragoza	2	Industria y energía	Mujeres	2239
Abril 2017	201704	50	Zaragoza	3	Construcción	Hombres	1047
Abril 2017	201704	50	Zaragoza	3	Construcción	Mujeres	76
Abril 2017	201704	50	Zaragoza	4	Servicios	Hombres	9810
Abril 2017	201704	50	Zaragoza	4	Servicios	Mujeres	12365
Marzo 2017	201703	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	759
